mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	2	0.76	1.76
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	3	0.76	1.76
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		5	59	B3	3	1	0.76	1.76
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		2	62	D4	4	0	0.76	1.76
2	1	2	1a	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	20	1.76	3.4
2	1	2	1a	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	15	1.76	3.4
2	1	2	1a	1	1	0.5	0	0	4/4	1	2	1/8	1/8	1		4	64	E4	4	8	1.76	2.26
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	4	1.76	3.4
2	1	2	1a	3/2	3/2	1.0	1/8	1/8	4/4	1	2	1/4	1/4	1		1	67	G4	4	9	2.26	5.68
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	21	3.4	6.24
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	16	3.4	6.24
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	5	3.4	6.24
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	10	5.68	6.24
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	22	6.24	7.32
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	17	6.24	7.32
2	1	2	1a	3	3	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		1	67	G4	4	11	6.24	6.82
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	6	6.24	7.32
2	1	2	1a	7/2	7/2	0.25	5/8	5/8	4/4	1	2	1/16	1/16	1		6	66	F#4	4	12	6.82	7.07
2	1	2	1a	15/4	15/4	0.25	11/16	11/16	4/4	1	2	1/16	1/16	1		4	64	E4	4	13	7.07	7.32
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	23	7.32	8.66
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	18	7.32	8.16
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	14	7.32	8.66
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	7	7.32	8.66
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	19	8.16	8.66
3	2	3	2a	5	5	2.0	0	0	4/4	2	2	1/2	1/2	1		1	43	G2	2	30	8.66	12.16
3	2	3	2a	5	5	2.0	0	0	4/4	2	1	1/2	1/2	1		5	59	B3	3	28	8.66	12.16
3	2	3	2a	5	5	2.0	0	0	4/4	1	2	1/2	1/2	1		2	62	D4	4	26	8.66	12.16
3	2	3	2a	5	5	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4	24	8.66	12.16
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	31	13.72	15.66
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	29	13.72	15.66
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	27	13.72	15.66
3	2	3	2a	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	25	13.72	15.66
4	3	4	3a	9	9	1.0	0	0	4/4	2	2	1/4	1/4	1		1	55	G3	3	48	15.66	19.7
4	3	4	3a	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	43	15.66	19.7
4	3	4	3a	9	9	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	36	15.66	19.7
4	3	4	3a	9	9	1.0	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	32	15.66	19.7
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	49	19.7	20.7
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	44	19.7	20.7
4	3	4	3a	10	10	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		1	67	G4	4	37	19.7	20.2
4	3	4	3a	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	33	19.7	20.7
4	3	4	3a	21/2	21/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	38	20.2	20.7
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	50	20.7	23.12
4	3	4	3a	11	11	1.5	1/2	1/2	4/4	2	1	3/8	1/4	3/2		2	62	D4	4	45	20.7	24.08
4	3	4	3a	11	11	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		3	69	A4	4	39	20.7	21.74
4	3	4	3a	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	34	20.7	23.12
4	3	4	3a	23/2	23/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	40	21.74	23.12
4	3	4	3a	12	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	38	D2	2	51	23.12	24.58
4	3	4	3a	12	12	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		1	67	G4	4	41	23.12	24.08
4	3	4	3a	12	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	35	23.12	24.58
4	3	4	3a	25/2	25/2	0.25	7/8	7/8	4/4	2	1	1/16	1/16	1		2	62	D4	4	46	24.08	24.33
4	3	4	3a	25/2	25/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	42	24.08	24.58
4	3	4	3a	51/4	51/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		0	60	C4	4	47	24.33	24.58
5	4	5	4a	13	13	2.0	0	0	4/4	2	2	1/2	1/2	1		1	43	G2	2	58	24.58	27.5
5	4	5	4a	13	13	2.0	0	0	4/4	2	1	1/2	1/2	1		5	59	B3	3	56	24.58	27.5
5	4	5	4a	13	13	2.0	0	0	4/4	1	2	1/2	1/2	1		2	62	D4	4	54	24.58	27.5
5	4	5	4a	13	13	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4	52	24.58	27.5
5	4	5	4a	16	16	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		1	43	G2	2	59	28.78	30.52
5	4	5	4a	16	16	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	57	28.78	30.52
5	4	5	4a	16	16	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	55	28.78	30.52
5	4	5	4a	16	16	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	53	28.78	30.52
6	5	6	5a	17	17	1.0	0	0	4/4	2	2	1/4	1/4	1		5	47	B2	2	73	30.52	31.52
6	5	6	5a	17	17	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	69	30.52	31.52
6	5	6	5a	17	17	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	64	30.52	31.52
6	5	6	5a	17	17	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	60	30.52	31.52
6	5	6	5a	18	18	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	43	G2	2	74	31.52	33.52
6	5	6	5a	18	18	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	70	31.52	33.52
6	5	6	5a	18	18	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	65	31.52	33.52
6	5	6	5a	18	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	61	31.52	33.52
6	5	6	5a	19	19	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2	75	33.52	34.52
6	5	6	5a	19	19	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4	71	33.52	34.52
6	5	6	5a	19	19	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		1	67	G4	4	66	33.52	34.02
6	5	6	5a	19	19	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	62	33.52	34.52
6	5	6	5a	39/2	39/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	67	34.02	34.52
6	5	6	5a	20	20	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		5	47	B2	2	76	34.52	38.86
6	5	6	5a	20	20	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	72	34.52	41.14
6	5	6	5a	20	20	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	68	34.52	41.14
6	5	6	5a	20	20	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	63	34.52	41.14
6	5	6	5a	41/2	41/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	77	38.86	41.14
7	6	7	6a	21	21	2.0	0	0	4/4	2	2	1/2	1/2	1		2	50	D3	3	85	41.14	43.14
7	6	7	6a	21	21	2.0	0	0	4/4	2	1	1/2	1/2	1		2	62	D4	4	83	41.14	43.14
7	6	7	6a	21	21	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	80	41.14	42.14
7	6	7	6a	21	21	2.0	0	0	4/4	1	1	1/2	1/2	1		3	69	A4	4	78	41.14	43.14
7	6	7	6a	22	22	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	81	42.14	43.14
7	6	7	6a	24	24	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		9	51	D#3	3	86	43.52	44.28
7	6	7	6a	24	24	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	84	43.52	44.28
7	6	7	6a	24	24	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	82	43.52	44.28
7	6	7	6a	24	24	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	79	43.52	44.28
8	7	8	7a	25	25	1.5	0	0	4/4	2	2	3/8	1/4	3/2		4	52	E3	3	105	44.28	45.32
8	7	8	7a	25	25	1.0	0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	99	44.28	45.0
8	7	8	7a	25	25	0.5	0	0	4/4	1	2	1/8	1/8	1		6	66	F#4	4	91	44.28	44.54
8	7	8	7a	25	25	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	87	44.28	45.0
8	7	8	7a	51/2	51/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	92	44.54	45.0
8	7	8	7a	26	26	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		4	64	E4	4	100	45.0	45.32
8	7	8	7a	26	26	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		1	67	G4	4	93	45.0	45.32
8	7	8	7a	26	26	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	88	45.0	45.82
8	7	8	7a	53/2	53/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	106	45.32	45.82
8	7	8	7a	53/2	53/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	101	45.32	45.82
8	7	8	7a	53/2	53/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	94	45.32	45.82
8	7	8	7a	27	27	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	107	45.82	46.26
8	7	8	7a	27	27	1.5	1/2	1/2	4/4	2	1	3/8	1/4	3/2		2	62	D4	4	102	45.82	46.74
8	7	8	7a	27	27	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		3	69	A4	4	95	45.82	46.22
