mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	0.5	0	0	4/4	2	2	1/8	1/8	1		-2	58	Bb3	3	17	0.8	1.3
1	1	1	1a	0	0	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	11	0.8	1.8
1	1	1	1a	0	0	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	6	0.8	1.8
1	1	1	1a	0	0	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	0	0.8	1.8
1	1	1	1a	1/2	1/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	18	1.3	1.8
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	19	1.8	2.42
1	1	1	1a	1	1	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	12	1.8	2.0
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	7	1.8	2.42
1	1	1	1a	1	1	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		2	74	D5	5	1	1.8	2.0
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	13	2.0	2.42
1	1	1	1a	3/2	3/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	2	2.0	2.42
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3	20	2.42	3.12
1	1	1	1a	2	2	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		2	62	D4	4	14	2.42	2.7
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	F4	4	8	2.42	3.12
1	1	1	1a	2	2	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		-1	77	F5	5	3	2.42	2.7
1	1	1	1a	5/2	5/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	15	2.7	3.12
1	1	1	1a	5/2	5/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	4	2.7	3.12
1	1	1	1a	3	3	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	21	3.12	3.48
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	16	3.12	3.88
1	1	1	1a	3	3	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		-2	70	Bb4	4	9	3.12	3.48
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	5	3.12	3.88
1	1	1	1a	7/2	7/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3	22	3.48	3.88
1	1	1	1a	7/2	7/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	10	3.48	3.88
2	2	2	2a	4	4	0.5	0	0	4/4	2	2	1/8	1/8	1		4	52	E3	3	34	3.88	4.22
2	2	2	2a	4	4	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	30	3.88	4.68
2	2	2	2a	4	4	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	26	3.88	4.68
2	2	2	2a	4	4	1.5	0	0	4/4	1	1	3/8	1/4	3/2		0	72	C5	5	23	3.88	4.88
2	2	2	2a	9/2	9/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	35	4.22	4.68
2	2	2	2a	5	5	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	36	4.68	5.38
2	2	2	2a	5	5	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	31	4.68	4.88
2	2	2	2a	5	5	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4	27	4.68	4.88
2	2	2	2a	11/2	11/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	32	4.88	5.38
2	2	2	2a	11/2	11/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	28	4.88	5.38
2	2	2	2a	11/2	11/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	24	4.88	5.38
2	2	2	2a	6	6	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		-1	53	F3	3	37	5.38	7.1
2	2	2	2a	6	6	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		3	57	A3	3	33	5.38	7.1
2	2	2	2a	6	6	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1		-1	65	F4	4	29	5.38	7.1
2	2	2	2a	6	6	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		0	72	C5	5	25	5.38	7.1
3	3	3	3a	8	8	0.5	0	0	4/4	2	2	1/8	1/8	1		-2	58	Bb3	3	55	7.1	7.51
3	3	3	3a	8	8	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	51	7.1	7.92
3	3	3	3a	8	8	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	43	7.1	7.92
3	3	3	3a	8	8	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	38	7.1	7.92
3	3	3	3a	17/2	17/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	56	7.51	7.92
3	3	3	3a	9	9	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	57	7.92	8.26
3	3	3	3a	9	9	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	52	7.92	8.66
3	3	3	3a	9	9	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	44	7.92	8.26
3	3	3	3a	9	9	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	39	7.92	8.26
3	3	3	3a	19/2	19/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3	58	8.26	8.66
3	3	3	3a	19/2	19/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	45	8.26	8.66
3	3	3	3a	19/2	19/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		2	74	D5	5	40	8.26	8.66
3	3	3	3a	10	10	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	59	8.66	9.62
3	3	3	3a	10	10	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	53	8.66	9.62
3	3	3	3a	10	10	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	46	8.66	9.62
3	3	3	3a	10	10	1.5	1/2	1/2	4/4	1	1	3/8	1/4	3/2		0	72	C5	5	41	8.66	10.12
3	3	3	3a	11	11	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	60	9.62	10.66
3	3	3	3a	11	11	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	54	9.62	10.66
3	3	3	3a	11	11	0.25	3/4	3/4	4/4	1	2	1/16	1/16	1		-1	65	F4	4	47	9.62	9.870000000000001
3	3	3	3a	45/4	45/4	0.25	13/16	13/16	4/4	1	2	1/16	1/16	1		-3	63	Eb4	4	48	9.870000000000001	10.12
3	3	3	3a	23/2	23/2	0.25	7/8	7/8	4/4	1	2	1/16	1/16	1		2	62	D4	4	49	10.12	10.41
3	3	3	3a	23/2	23/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		-2	70	Bb4	4	42	10.12	10.66
3	3	3	3a	47/4	47/4	0.25	15/16	15/16	4/4	1	2	1/16	1/16	1		-3	63	Eb4	4	50	10.41	10.66
4	4	4	4a	12	12	2.0	0	0	4/4	2	2	1/2	1/2	1		-2	46	Bb2	2	72	10.66	12.98
4	4	4	4a	12	12	2.0	0	0	4/4	2	1	1/2	1/2	1		-1	53	F3	3	69	10.66	12.98
4	4	4	4a	12	12	2.0	0	0	4/4	1	2	1/2	1/2	1		2	62	D4	4	66	10.66	12.98
4	4	4	4a	12	12	2.0	0	0	4/4	1	1	1/2	1/2	1		-2	70	Bb4	4	61	10.66	12.98
4	4	4	4a	14	14	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		-1	53	F3	3	73	12.98	13.48
4	4	4	4a	14	14	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-1	53	F3	3	70	12.98	13.98
4	4	4	4a	14	14	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		0	60	C4	4	67	12.98	13.98
4	4	4	4a	14	14	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		3	69	A4	4	62	12.98	13.48
4	4	4	4a	29/2	29/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	74	13.48	13.98
4	4	4	4a	29/2	29/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		1	67	G4	4	63	13.48	13.98
4	4	4	4a	15	15	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	75	13.98	14.4
4	4	4	4a	15	15	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	71	13.98	14.618749999999999
4	4	4	4a	15	15	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	68	13.98	14.618749999999999
4	4	4	4a	15	15	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		3	69	A4	4	64	13.98	14.4
