mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	3	1.46	2.34
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	2	1.46	2.34
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	1	1.46	2.34
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	0	1.46	2.34
2	1	2	1a	1	1	0.5	0	0	4/4	2	2	1/8	1/8	1		8	56	G#3	3	18	2.34	2.66
2	1	2	1a	1	1	0.5	0	0	4/4	2	1	1/8	1/8	1		5	59	B3	3	13	2.34	2.66
2	1	2	1a	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	8	2.34	2.96
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	4	2.34	2.96
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	19	2.66	2.96
2	1	2	1a	3/2	3/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	14	2.66	2.96
2	1	2	1a	2	2	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52	E3	3	20	2.96	3.3
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		8	56	G#3	3	15	2.96	3.52
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	9	2.96	3.52
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	5	2.96	3.52
2	1	2	1a	5/2	5/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	21	3.3	3.52
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		7	49	C#3	3	22	3.52	4.18
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	16	3.52	4.18
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	10	3.52	4.18
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	6	3.52	4.18
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	23	4.18	4.94
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	17	4.18	4.94
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		2	62	D4	4	11	4.18	4.54
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		6	66	F#4	4	7	4.18	4.94
2	1	2	1a	9/2	9/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		7	61	C#4	4	12	4.54	4.94
3	2	3	2a	5	5	1.0	0	0	4/4	2	2	1/4	1/4	1		2	50	D3	3	40	4.94	5.6
3	2	3	2a	5	5	1.0	0	0	4/4	2	1	1/4	1/4	1		8	56	G#3	3	34	4.94	5.6
3	2	3	2a	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		5	59	B3	3	29	4.94	5.6
3	2	3	2a	5	5	1.0	0	0	4/4	1	1	1/4	1/4	1		4	64	E4	4	24	4.94	5.6
3	2	3	2a	6	6	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		7	49	C#3	3	41	5.6	5.88
3	2	3	2a	6	6	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	35	5.6	5.88
3	2	3	2a	6	6	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		7	61	C#4	4	30	5.6	5.88
3	2	3	2a	6	6	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		6	66	F#4	4	25	5.6	5.88
3	2	3	2a	13/2	13/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	42	5.88	6.2
3	2	3	2a	13/2	13/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	36	5.88	6.2
3	2	3	2a	13/2	13/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		2	62	D4	4	31	5.88	6.2
3	2	3	2a	13/2	13/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		8	68	G#4	4	26	5.88	6.2
3	2	3	2a	7	7	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		7	49	C#3	3	43	6.2	6.58
3	2	3	2a	7	7	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	52	E3	3	37	6.2	6.58
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	32	6.2	6.86
3	2	3	2a	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	27	6.2	6.86
3	2	3	2a	15/2	15/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		3	45	A2	2	44	6.58	6.86
3	2	3	2a	15/2	15/2	1.0	5/8	5/8	4/4	2	1	1/4	1/4	1		3	57	A3	3	38	6.58	7.36
