mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	3	0.82	1.82
1	0	1	0a	0	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	2	0.82	1.82
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		8	68	G#4	4	1	0.82	1.82
1	0	1	0a	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	0	0.82	1.82
2	1	2	1a	1	1	1.0	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	18	1.82	2.52
2	1	2	1a	1	1	1.0	0	0	4/4	2	1	1/4	1/4	1		4	64	E4	4	13	1.82	2.52
2	1	2	1a	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		3	69	A4	4	8	1.82	2.52
2	1	2	1a	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		0	72	C5	5	4	1.82	2.52
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		5	59	B3	3	19	2.52	3.16
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	14	2.52	3.16
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		8	68	G#4	4	9	2.52	3.16
2	1	2	1a	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	5	2.52	3.16
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	60	C4	4	20	3.16	3.86
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64	E4	4	15	3.16	3.86
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	6	3.16	3.86
2	1	2	1a	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	10	3.16	3.86
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		5	59	B3	3	21	3.86	4.34
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	16	3.86	4.34
2	1	2	1a	4	4	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		8	68	G#4	4	11	3.86	4.34
2	1	2	1a	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	7	3.86	4.46
