mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id	start	end
1	1	1	1a	0	0	1.0	0	0	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	12	1.0	1.94
1	1	1	1a	0	0	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	8	1.0	1.94
1	1	1	1a	0	0	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	4	1.0	1.94
1	1	1	1a	0	0	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	0	1.0	1.94
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	13	1.94	11.62
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	9	1.94	11.62
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	5	1.94	11.62
1	1	1	1a	1	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	1	1.94	11.62
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	10	11.62	13.88
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	14	11.62	13.88
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	F4	4	6	11.62	13.88
1	1	1	1a	2	2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	2	11.62	13.88
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	15	13.88	16.04
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	11	13.88	16.04
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	7	13.88	16.04
1	1	1	1a	3	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	3	13.88	16.04
2	2	2	2a	4	4	1.0	0	0	4/4	2	2	1/4	1/4	1		1	55	G3	3	30	16.04	16.78
2	2	2	2a	4	4	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	25	16.04	16.78
2	2	2	2a	4	4	0.5	0	0	4/4	1	2	1/8	1/8	1		-1	65	F4	4	20	16.04	16.54
2	2	2	2a	4	4	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	16	16.04	16.78
2	2	2	2a	9/2	9/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	21	16.54	16.78
2	2	2	2a	5	5	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	31	16.78	17.12
2	2	2	2a	5	5	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	26	16.78	17.62
2	2	2	2a	5	5	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	22	16.78	17.62
2	2	2	2a	5	5	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	17	16.78	17.62
2	2	2	2a	11/2	11/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-2	58	Bb3	3	32	17.12	17.62
2	2	2	2a	6	6	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60	C4	4	27	17.62	17.83875
2	2	2	2a	6	6	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		0	60	C4	4	33	17.62	17.83875
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4	23	17.62	18.26
2	2	2	2a	6	6	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	18	17.62	18.26
2	2	2	2a	13/2	13/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	34	17.83875	18.26
2	2	2	2a	13/2	13/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	28	17.83875	18.26
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	35	18.26	19.06
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	29	18.26	19.06
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	24	18.26	19.06
2	2	2	2a	7	7	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4	19	18.26	19.06
3	3	3	3a	8	8	1.0	0	0	4/4	2	2	1/4	1/4	1		1	55	G3	3	49	19.06	19.82
3	3	3	3a	8	8	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	44	19.06	19.82
3	3	3	3a	8	8	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	40	19.06	19.82
3	3	3	3a	8	8	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	36	19.06	19.82
3	3	3	3a	9	9	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	50	19.82	20.82
3	3	3	3a	9	9	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	45	19.82	20.82
3	3	3	3a	9	9	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	41	19.82	20.82
3	3	3	3a	9	9	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	37	19.82	20.82
3	3	3	3a	10	10	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	46	20.82	25.5
3	3	3	3a	10	10	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	51	20.82	26.0
3	3	3	3a	10	10	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	F4	4	42	20.82	26.0
3	3	3	3a	10	10	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	38	20.82	26.0
3	3	3	3a	21/2	21/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	47	25.5	26.0
3	3	3	3a	11	11	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	52	26.0	26.8
3	3	3	3a	11	11	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	48	26.0	26.8
3	3	3	3a	11	11	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-3	63	Eb4	4	43	26.0	26.8
3	3	3	3a	11	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	75	Eb5	5	39	26.0	26.8
4	4	4	4a	12	12	0.5	0	0	4/4	2	2	1/8	1/8	1		-1	53	F3	3	63	26.8	37.72
4	4	4	4a	12	12	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	60	26.8	48.24
4	4	4	4a	12	12	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	56	26.8	48.24
4	4	4	4a	12	12	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	53	26.8	48.24
4	4	4	4a	25/2	25/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		-3	51	Eb3	3	64	37.72	48.24
4	4	4	4a	13	13	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	65	48.24	51.88
4	4	4	4a	13	13	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	61	48.24	51.88
4	4	4	4a	13	13	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4	57	48.24	51.2
4	4	4	4a	13	13	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	54	48.24	51.88
4	4	4	4a	27/2	27/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	58	51.2	51.88
4	4	4	4a	14	14	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		-2	46	Bb2	2	66	51.88	54.08
4	4	4	4a	14	14	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		-1	53	F3	3	62	51.88	54.08
4	4	4	4a	14	14	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1		2	62	D4	4	59	51.88	54.08
4	4	4	4a	14	14	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		-2	70	Bb4	4	55	51.88	54.08
1	1	5	1b	16	0	1.0	0	0	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	12	54.08	55.16
1	1	5	1b	16	0	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	8	54.08	55.16
1	1	5	1b	16	0	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	4	54.08	55.16
1	1	5	1b	16	0	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	0	54.08	55.16
1	1	5	1b	17	1	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	13	55.16	60.6
1	1	5	1b	17	1	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	9	55.16	60.6
1	1	5	1b	17	1	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	5	55.16	60.6
1	1	5	1b	17	1	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	1	55.16	60.6
1	1	5	1b	18	2	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	10	60.6	63.8
