mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	4	10	10	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	41									
5	4	12	12	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	42									
5	4	10	10	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	43									
5	4	12	12	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	44									
6	5	13	13	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	45		ed-	Lob						
6	5	15	15	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	46		-ler	dem						
6	5	13	13	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	47	ed-	Lob							5
6	5	27/2	27/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	48									5
6	5	14	14	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	49									5
6	5	13	13	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	50									6
6	5	29/2	29/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	51									6
6	5	15	15	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	52									6
6	5	31/2	31/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	53									6
6	5	13	13	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	54									
6	5	15	15	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	55									
7	6	16	16	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	56		Schö-	Na-						
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	57		-pfer	-men						
7	6	16	16	1.5	0	0	Chord	3/4	1	2	3/8	1/4	3/2	58									5
7	6	35/2	35/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	59									
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	60	-ler	dem							
7	6	16	16	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	61									6
7	6	33/2	33/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	62									6
7	6	17	17	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	63									6
7	6	35/2	35/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	64									
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	65									
7	6	16	16	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	66									
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	67									
8	7	19	19	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	68	mein,	dein,							7
8	7	21	21	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=82.5	82.0	𝅘𝅥	82.5	0.0	7
8	7	19	19	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	69	Schö-	Na-							
8	7	21	21	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	70	-pfer	-men							
8	7	19	19	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	71									8
8	7	20	20	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	72									8
8	7	41/2	41/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	73									
8	7	21	21	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	74									
8	7	43/2	43/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	75									
8	7	19	19	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	76									
8	7	20	20	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	77									
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	78									
9	8	22	22	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	79									
9	8	22	22	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	80	mein,	dein,							
9	8	22	22	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	81									
9	8	22	22	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	82									
10	8	24	24	0.0	0	1/2	Tempo	3/4	1	1	0							𝅘𝅥=85.6	86.0	𝅘𝅥	85.6	0.0	
10	8	24	24	1.0	0	1/2	Chord	3/4	1	1	1/4	1/4	1	83	dass								
10	8	24	24	1.0	0	1/2	Chord	3/4	1	2	1/4	1/4	1	84									9
10	8	24	24	0.5	0	1/2	Chord	3/4	2	1	1/8	1/8	1	85									
10	8	49/2	49/2	0.5	1/8	5/8	Chord	3/4	2	1	1/8	1/8	1	86									
10	8	24	24	1.0	0	1/2	Chord	3/4	2	2	1/4	1/4	1	87									
11	9	25	25	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	88	ich								
11	9	27	27	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	89	mag								
11	9	25	25	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	90									9
11	9	51/2	51/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	91									
11	9	26	26	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	92									
11	9	53/2	53/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	93									
11	9	27	27	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	94									10
11	9	25	25	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	95									
11	9	26	26	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	96									
11	9	27	27	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	97									11
11	9	25	25	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	98									
11	9	26	26	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	99									
11	9	27	27	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	100									
12	10	28	28	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	101	fröh-								
12	10	30	30	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	102	-lich								
12	10	28	28	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	103									10
12	10	57/2	57/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	104									
12	10	29	29	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	105									
12	10	59/2	59/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	106									
12	10	30	30	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	107									
12	10	61/2	61/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	108									
12	10	28	28	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	109									
12	10	29	29	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	110									
12	10	30	30	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	111									
12	10	28	28	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	112									
12	10	30	30	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	113									
12	10	61/2	61/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	114									
13	11	31	31	0.0	0	0	Tempo	3/4	1	1	0							𝅘𝅥=85	85.0	𝅘𝅥	85.0	0.0	
13	11	31	31	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	115	he-								12
13	11	32	32	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	116									
13	11	33	33	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	117	-ben								
13	11	31	31	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	118									
13	11	33	33	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	119									
13	11	67/2	67/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	120									
13	11	31	31	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	121									
13	11	33	33	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	122									
13	11	67/2	67/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	123									
13	11	31	31	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	124									13
13	11	63/2	63/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	125									13
13	11	32	32	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	126									
13	11	33	33	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	127									
14	12	34	34	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	128	an								
14	12	36	36	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	129	von								
14	12	34	34	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	130									
14	12	36	36	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	131									
14	12	34	34	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	132									
14	12	36	36	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	133									
14	12	73/2	73/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	134									
14	12	34	34	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	135									
14	12	36	36	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	136									
14	12	73/2	73/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	137									
15	13	37	37	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	138	dei-								
15	13	39	39	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=84	84.0	𝅘𝅥	84.0	0.0	
15	13	39	39	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	139	-nem								
15	13	37	37	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	140									
15	13	39	39	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	141									
15	13	37	37	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	142									14
15	13	75/2	75/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	143									14
15	13	38	38	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	144									
15	13	79/2	79/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	145									
15	13	37	37	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	146									15
15	13	38	38	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	147									
15	13	39	39	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	148									
16	14	40	40	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	149	Wort								
16	14	42	42	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	150	zu								
16	14	40	40	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	151									16
16	14	81/2	81/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	152									16
16	14	41	41	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	153									
16	14	42	42	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	154									
16	14	40	40	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	155									
16	14	42	42	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	156									
16	14	40	40	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	157									17
16	14	41	41	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	158									17
16	14	83/2	83/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	159									
16	14	42	42	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	160									
16	14	85/2	85/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	161									
17	15	43	43	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	162	sin-								18
17	15	45	45	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	163									18
17	15	43	43	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	164									19
17	15	87/2	87/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	165									19
17	15	44	44	1.5	1/4	1/4	Chord	3/4	1	2	3/8	1/4	3/2	166									19
17	15	91/2	91/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	167									19
17	15	43	43	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	168									20
17	15	44	44	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	169									20
17	15	89/2	89/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	170									20
17	15	45	45	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	171									20
17	15	91/2	91/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	172									20
17	15	43	43	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	173									21
17	15	44	44	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	174									21
17	15	45	45	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	175									21
18	16	46	46	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	176									18
18	16	95/2	95/2	0.0	3/8	3/8	Tempo	3/4	1	1	0							𝅘𝅥=83	83.0	𝅘𝅥	83.0	0.0	18
18	16	95/2	95/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	177									18
18	16	48	48	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	178									
18	16	46	46	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	179									19
18	16	47	47	1.5	1/4	1/4	Chord	3/4	1	2	3/8	1/4	3/2	180									19
18	16	97/2	97/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	181									
18	16	46	46	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	182									20
18	16	93/2	93/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	183									20
18	16	47	47	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	184									20
18	16	95/2	95/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	185									20
18	16	48	48	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	186									
18	16	46	46	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	187									21
18	16	47	47	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	188									21
18	16	48	48	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	189									
19	17	49	49	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	190	-gen,								
19	17	51	51	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	191	Herr								
19	17	49	49	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	192									
19	17	51	51	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	193									
19	17	49	49	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	194									
19	17	51	51	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	195									22
19	17	49	49	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	196									
19	17	51	51	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	197									
20	18	52	52	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	198									
20	18	54	54	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	199									
20	18	52	52	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	200									
20	18	54	54	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	201									
20	18	52	52	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	202									
20	18	105/2	105/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	203									
20	18	53	53	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	204									
20	18	54	54	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	205									23
20	18	109/2	109/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	206									23
20	18	52	52	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	207									24
20	18	107/2	107/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	208									
20	18	54	54	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	209									25
21	19	55	55	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	210									
21	19	56	56	0.0	1/4	1/4	Tempo	3/4	1	1	0							𝅘𝅥=82	82.0	𝅘𝅥	82.0	0.0	
21	19	57	57	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
21	19	57	57	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	211									
21	19	55	55	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	212									
21	19	111/2	111/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	213									
21	19	56	56	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	214									
21	19	113/2	113/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	215									
21	19	57	57	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	216									
21	19	55	55	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	217									
21	19	56	56	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	218									
21	19	113/2	113/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	219									
21	19	57	57	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	220									
21	19	115/2	115/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	221									
21	19	55	55	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	222									
21	19	56	56	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	223									
21	19	57	57	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	224									
22	20	58	58	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	225									26
22	20	60	60	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	26
22	20	121/2	121/2	0.0	5/8	5/8	Tempo	3/4	1	1	0							𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	26
22	20	58	58	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	226									27
22	20	60	60	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	227									27
22	20	58	58	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	228									28
22	20	117/2	117/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	229									28
22	20	59	59	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	230									28
22	20	119/2	119/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	231									28
22	20	60	60	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	232									28
22	20	121/2	121/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	233									28
22	20	58	58	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	234									29
22	20	59	59	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	235									29
22	20	60	60	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	236									29
23	21	61	61	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	237									
23	21	61	61	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	238									
23	21	61	61	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	239									
23	21	61	61	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	240									
