mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible
2	1	1	1	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	19							
2	1	2	2	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	20							
2	1	3	3	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	21							
2	1	4	4	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	22							
3	2	5	5	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	23	dir	mein					
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	24	ver-	Gott					
3	2	7	7	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	25	-gnü-	fü-					
3	2	5	5	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	26							
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	27							
3	2	7	7	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	28							
3	2	5	5	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	29							
3	2	6	6	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	30							
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	31							
3	2	7	7	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	32							
3	2	5	5	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	33							
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	34							
3	2	7	7	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	35							
4	3	9	9	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	36	-get,	-get,					
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	37	und	ich					
4	3	9	9	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	38							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	39							
4	3	9	9	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	40							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	41							
4	3	9	9	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	42							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	43							
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	44	sterb'	glaub'					
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	45	ohn'	und					
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	46	al-	bin					
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	47	-le	es					
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	48							
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	49							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	50							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	51							
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	52							
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	53							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	54							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	55							
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	56							
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	57							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	58							
5	4	16	16	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	59							
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	60							
6	5	17	17	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	61	Küm-	ganz					
6	5	18	18	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	62	-mer-	ge-					
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	63	-niss,	-wiss:					
6	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	64							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	65							
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	66							
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	68							
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	69							
6	5	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	70							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	71							
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	72							
7	5	20	20	0.0	0	3/4	Tempo	4/4	1	1	0						𝅘𝅥=74.4	74.0	𝅘𝅥	74.4	0.0
7	5	20	20	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	73	durch						
7	5	20	20	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	74							
7	5	20	20	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	75							
7	5	20	20	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	76							
8	6	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	77	dei-						
8	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	78	-ne						
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	79	Gnad'						
8	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	80	und						
8	6	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	81							
8	6	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	82							
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	83							
8	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	84							
8	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	85							
8	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	86							
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	87							
8	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	88							
8	6	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	89							
8	6	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	90							
8	6	23	23	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	91							
8	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	92							
8	6	24	24	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	93							
8	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	94							
9	7	25	25	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	95	Chri-						
9	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	96	sti						
9	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	97	Blut						
9	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	98	machst						
9	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	99							
9	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	100							
9	7	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	101							
9	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	102							
9	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	103							
9	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	104							
9	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	105							
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	106							
9	7	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	107							
9	7	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	108							
9	7	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	109							
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	110							
10	8	29	29	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0
10	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	111	du's						
10	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	112	mit						
10	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	113	mei-						
10	8	32	32	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	114	-nem						
10	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	115							
10	8	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	116							
10	8	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	117							
10	8	31	31	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	118							
10	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	119							
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	120							
10	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	121							
10	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	122							
10	8	31	31	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	123							
10	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	124							
10	8	32	32	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	125							
10	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	126							
10	8	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	127							
10	8	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	128							
10	8	31	31	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	129							
10	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	130							
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	131							
11	9	33	33	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0
11	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	132	En-						
11	9	34	34	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	133	-de						
11	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	134	gut.						
11	9	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	135							
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	136							
11	9	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	137							
11	9	33	33	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	138							
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	139							
11	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	140							
11	9	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	141							
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	142							
11	9	34	34	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	143							
11	9	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	144							
