mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	8	21	21	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	64										
8	8	21	21	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	65										
9	9	24	24	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	66	wie	Mein								
9	9	25	25	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	67	soll	Gott,								
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	68	ich	wann								
9	9	24	24	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	69										
9	9	25	25	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	70										
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	71										
9	9	24	24	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	72										
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	73										
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	74										
9	9	24	24	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	75										
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	76										
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	77										
10	10	27	27	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	78	dei-	fahr'								
10	10	29	29	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	79	-nen	ich								
10	10	27	27	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	80										
10	10	29	29	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	81										
10	10	27	27	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	82										
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	83										
10	10	27	27	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	84										
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	85										
11	11	30	30	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	86	gro-	doch								3
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	87										
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	88	-ssen	da-								
11	11	30	30	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	89										
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	90										
11	11	30	30	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	91										4
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	92										
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	93										
11	11	30	30	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	94										
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	95										
12	12	33	33	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	96	Sieg,	-hin,								
12	12	33	33	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	97										
12	12	33	33	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	98										
12	12	33	33	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	99										
13	13	36	36	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	100	den	wo								
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	101	du	ich								
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	102	durch	ohn'								
13	13	36	36	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	103										
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	104										
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	105										
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	106										
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	107										
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	108										
13	13	36	36	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	109										
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	110										
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	111										
14	14	39	39	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	112	ei-	En-								5
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	113										5
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	114										
14	14	39	39	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	115										
14	14	39	39	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	116										6
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	117										6
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	118										
14	14	39	39	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	119										7
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	120										7
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	121										
15	15	42	42	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	122	-nen	-de								
15	15	43	43	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	123	schwe-	fröh-								
15	15	44	44	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	124	-ren	-lich								
15	15	42	42	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	125										
15	15	43	43	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	126										
15	15	44	44	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	127										
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	128										
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	129										
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	130										
15	15	42	42	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	131										
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	132										
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	133										
16	16	45	45	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	134	Krieg	bin?								
16	16	47	47	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	135	er-	wann								
16	16	45	45	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	136										
16	16	47	47	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	137										
16	16	45	45	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	138										
16	16	47	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	139										
16	16	45	45	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	140										
16	16	47	47	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	141										
17	17	48	48	0.0	0	0	Tempo	3/4	1	1	0								𝅘𝅥=83	83.0	𝅘𝅥	83.0	0.0	
17	17	48	48	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	142	-wor-	werd'								
17	17	50	50	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	143	-ben	ich								
17	17	48	48	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	144										
17	17	50	50	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	145										
17	17	48	48	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	146										
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	147										
17	17	48	48	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	148										
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	149										
18	18	51	51	0.0	0	0	Tempo	3/4	1	1	0								𝅘𝅥=82	82.0	𝅘𝅥	82.0	0.0	
18	18	51	51	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	150	hast,	vor								
18	18	53	53	0.0	1/2	1/2	Tempo	3/4	1	1	0								𝅘𝅥=81	81.0	𝅘𝅥	81.0	0.0	
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	151	recht	dir								
18	18	51	51	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	152										
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	153										
18	18	51	51	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	154										
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	155										
18	18	51	51	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	156										
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	157										
19	19	54	54	0.0	0	0	Tempo	3/4	1	1	0								𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
19	19	54	54	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	158	prei-	ste-								
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	159	-sen,	-hen,								
19	19	56	56	0.0	1/2	1/2	Tempo	3/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	160	und	dein								
19	19	54	54	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	161										
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	162										
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	163										
19	19	54	54	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	164										
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	165										
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	166										
19	19	54	54	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	167										
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	168										
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	169										
20	20	57	57	0.0	0	0	Tempo	3/4	1	1	0								𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
20	20	57	57	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	170	dir	An-								
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	171	g'nug	-ge-								
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	172	Ehr'	-sicht								
20	20	57	57	1.5	0	0	Chord	3/4	1	2	3/8	1/4	3/2	173										
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	174										
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	175										
20	20	57	57	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	176										
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	177										
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	178										
20	20	57	57	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	179										
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	180										
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	181										
21	21	60	60	0.0	0	0	Tempo	3/4	1	1	0								𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
21	21	60	60	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	182	er-	zu								
21	21	61	61	0.0	1/4	1/4	Tempo	3/4	1	1	0								𝅘𝅥=63.5	63.0	𝅘𝅥	63.5	0.0	
21	21	61	61	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	183	-wei-	se-								
21	21	60	60	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	184										
21	21	61	61	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	185										
21	21	60	60	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	186										
21	21	61	61	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	187										8
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	188										
21	21	60	60	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	189										
21	21	61	61	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	190										
22	22	63	63	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	191	-sen?	-hen?								
22	22	63	63	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	192										
22	22	63	63	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	193										
22	22	63	63	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	194										
