mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	2	6	6	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	31									
3	3	8	8	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	32	bin	lass							
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	33	ich	den							
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	34	vor	Feind							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	35	den	er-							
3	3	8	8	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	36									
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	37									
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	38									
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	39									
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	40									
3	3	8	8	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	41									
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	42									
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	43									
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	44									
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	45									
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	46									
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	47									
3	3	8	8	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	48									
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	49									
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	50									
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	51									
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	52									
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	53									
4	4	12	12	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	54	Stür-	-bit-							
4	4	13	13	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
4	4	14	14	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	55	-men	-tern,							
4	4	12	12	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	56									3
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	57									
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	58									
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	59									4
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	60									
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	61									
4	4	12	12	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	62									
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	63									
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	64									
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	65									
5	5	16	16	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=63.3	63.0	𝅘𝅥	63.3	0.0	
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66	al-	mir							
5	5	17	17	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	67	-ler	steht							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	68	Fein-	Je-							
5	5	19	19	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69	-de	-sus							
5	5	16	16	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	70									
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	71									
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	72									
5	5	19	19	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	73									
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	74									
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	75									
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	76									
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	77									
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	78									
5	5	16	16	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	79									
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	80									
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	81									
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	82									
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	83									
6	6	20	20	4.0	0	0	Chord	4/4	1	1	1	1	1	84	frei.	bei.							
6	6	20	20	4.0	0	0	Chord	4/4	1	2	1	1	1	85									
6	6	20	20	4.0	0	0	Chord	4/4	2	1	1	1	1	86									
6	6	20	20	4.0	0	0	Chord	4/4	2	2	1	1	1	87									
7	7	24	24	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	88		Ob							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	89		es							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	90		jetzt							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	91		gleich							
7	7	24	24	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	92									
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	93									
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	94									
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	95									
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	96									
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	97									
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	98									
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	99									
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	100									
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	101									
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	102									
7	7	24	24	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	103									
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	104									
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	105									
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	106									
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	107									
8	8	28	28	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	108		kracht							
8	8	29	29	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	109		und							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	110		blitzt,							
8	8	28	28	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	111									
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	112									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	113									
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	114									
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	115									
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	116									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	117									
8	8	28	28	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	118									
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	119									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	120									
9	9	32	32	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	121		ob-							
9	9	33	33	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	122		-gleich							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	123		Sünd'							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	124		und							
9	9	32	32	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	125									
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	126									
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	127									
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	128									
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	129									
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	130									
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	131									
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	132									
9	9	32	32	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	133									
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	134									
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	135									
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	136									
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	137									
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	138									
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	139		Höl-							
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	140		-le							
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	141									
10	10	38	38	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=58	58.0	𝅘𝅥	58.0	0.0	
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	142		schre-	ornamentTrill						
10	10	36	36	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	143									
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	144									
10	10	38	38	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	145									5
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	146									
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	147									
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	148									
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	149									6
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	150									
10	10	36	36	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	151									
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	152									
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	153									
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	154									
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	155		-cken:							
11	11	42	42	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=57.5	57.0	𝅘𝅥	57.5	0.0	
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	156		Je-							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	157		-sus							
11	11	40	40	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	158									
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	159									
11	11	43	43	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	160									
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	161									
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	162									
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	163									
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	164									
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	165									
11	11	40	40	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	166									
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	167									
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	168									
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	169									
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	170									
12	12	44	44	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=56	56.0	𝅘𝅥	56.0	0.0	
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	171		will							
12	12	45	45	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=53	53.0	𝅘𝅥	53.0	0.0	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	172		mich							
12	12	46	46	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0	
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	173		de-							
12	12	47	47	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=41.8	42.0	𝅘𝅥	41.8	0.0	
12	12	95/2	95/2	0.0	7/8	7/8	Tempo	4/4	1	1	0							𝅘𝅥=40	40.0	𝅘𝅥	40.0	0.0	
12	12	44	44	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	174									
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	175									
12	12	45	45	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	176									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	177									
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	178									7
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	179									
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	180									
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	181									
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	182									8
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	183									8
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	184									
12	12	44	44	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	185									
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	186									
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	187									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	188									
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	189									
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	190									
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1	1	1	191		-cken.							
13	13	48	48	4.0	0	0	Chord	4/4	1	2	1	1	1	192									
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1	1	1	193									
13	13	48	48	4.0	0	0	Chord	4/4	2	2	1	1	1	194									
