mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	76							
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	77							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	78							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	79							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	80							
5	5	16	16	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	81							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	82							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	83							
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	84							
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	85							
6	6	20	20	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	86		muss					
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	87		ver-					
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	88		-we-					
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	89		-sen,					
6	6	20	20	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	90							
6	6	21	21	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	91							
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	92							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	93							
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	94							
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	95							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	96							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	97							
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	98							
6	6	20	20	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	99							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	100							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	101							
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	102							
7	7	24	24	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	103		wenn					
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	104		er					
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	105		e-					
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	106		-wig					
7	7	24	24	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	107							
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	108							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	109							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	110							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	111							
7	7	24	24	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	112							
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	113							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	114							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	115							
7	7	24	24	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	116							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	117							
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	118							
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	119							
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	120							
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	121							
8	8	28	28	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	122		soll					
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	123		ge-					
8	8	30	30	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	124		-ne-					
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	125		-sen					
8	8	28	28	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	126							
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	127							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	128							
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	129							
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	130							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	131							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	132							
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	133							
8	8	28	28	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	134							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	135							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	136							
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	137							
9	9	32	32	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	138		der					
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	139		so					
9	9	34	34	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	140		gro-					
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	141		-ssen					
9	9	32	32	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	142							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	143							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	144							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	145							
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	146							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	147							
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	148							
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	149							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	150							
9	9	32	32	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	151							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	152							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	153							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	154							
10	10	36	36	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	155		Herr-					
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	156		-lich-					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	157		-keit,					
10	10	36	36	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	158							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	159							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	160							
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	161							
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	162							
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	163							
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	164							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	165							
10	10	36	36	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	166							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	167							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	168							
11	11	40	40	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	169		die					
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	170		den					
11	11	42	42	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	171		From-					
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	172		-men					
11	11	40	40	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	173							
11	11	41	41	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	174							
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	175							
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	176							
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	177							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	178							
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	179							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	180							
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	181							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	182							
11	11	40	40	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	183							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	184							
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	185							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	186							
12	12	44	44	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	187		ist					
12	12	45	45	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	188		be-					
12	12	183/4	183/4	0.0	7/16	7/16	Tempo	4/4	1	1	0						𝅘𝅥=54	54.0	𝅘𝅥	54.0	0.0
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	189		-reit'.					
12	12	44	44	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	190							
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	191							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	192							
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	193							
12	12	45	45	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	194							
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	195							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	196							
12	12	44	44	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	197							
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	198							
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	199							
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	200							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	201							
