mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	7	25	25	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	51											
7	7	26	26	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	52											7
7	7	27	27	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	53											
8	8	28	28	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	54	sehr	uns	und	Stadt:							8
8	8	29	29	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	55											
8	8	30	30	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	56	hoch	mit	eng-	wir							
8	8	28	28	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	57											9
8	8	29	29	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	58											
8	8	30	30	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	59											
8	8	28	28	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	60											
8	8	30	30	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	61											
8	8	28	28	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	62											
8	8	30	30	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	63											
9	9	32	32	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	64	auf	hel-	-li-	sind							
9	9	34	34	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	65	der	-lem	-schen	Con-							
9	9	32	32	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	66											
9	9	34	34	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	67											
9	9	32	32	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	68											
9	9	34	34	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	69											
9	9	32	32	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	70											10
9	9	33	33	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	71											
9	9	34	34	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	72											11
9	9	35	35	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	73											
10	10	36	36	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	74	Zin-	Mun-	Zun-	-sor-							12
10	10	38	38	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	75											
10	10	36	36	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	76											13
10	10	37	37	2.0	1/4	1/4	Chord	2/2	1	2	1/2	1/2	1	77											13
10	10	39	39	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	78											
10	10	36	36	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	79											14
10	10	39	39	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	80											
10	10	36	36	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	81											15
10	10	38	38	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	82											
11	11	40	40	4.0	0	0	Chord	2/2	1	1	1	1	1	83	-ne:	-de:	-gen,	-ten							
11	11	40	40	4.0	0	0	Chord	2/2	1	2	1	1	1	84											
11	11	40	40	4.0	0	0	Chord	2/2	2	1	1	1	1	85											
11	11	40	40	4.0	0	0	Chord	2/2	2	2	1	1	1	86											
12	12	46	46	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	87	wach'	wo	mit	der							
12	12	46	46	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	88											
12	12	46	46	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	89											
12	12	46	46	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	90											16
12	12	47	47	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	91											
13	13	48	48	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	92	auf,	seid	Har-	En-							
13	13	50	50	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	93	du	ihr	-fen	-gel							
13	13	48	48	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	94											
13	13	50	50	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	95											
13	13	48	48	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	96											
13	13	50	50	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	97											17
13	13	51	51	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	98											
13	13	48	48	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	99											18
13	13	49	49	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	100											
13	13	50	50	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	101											
14	14	52	52	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	102	Stadt	klu-	und	hoch							
14	14	54	54	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	103	Je-	-gen	mit	um							
14	14	52	52	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	104											
14	14	54	54	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	105											
14	14	52	52	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	106											
14	14	54	54	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	107											
14	14	52	52	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	108											19
14	14	53	53	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	109											
14	14	54	54	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	110											
15	15	56	56	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	111	-ru-	Jung-	Cym-	dei-							20
15	15	57	57	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	112											
15	15	58	58	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	113	-sa-	-frau-	-beln	-nen							
15	15	56	56	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	114											
15	15	58	58	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	115											
15	15	56	56	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	116											21
15	15	57	57	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	117											
15	15	58	58	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	118											
15	15	56	56	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	119											
15	15	58	58	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	120											
16	16	60	60	4.0	0	0	Chord	2/2	1	1	1	1	1	121	-lem!	-en?	schon.	Thron.							
16	16	60	60	4.0	0	0	Chord	2/2	1	2	1	1	1	122											
16	16	60	60	4.0	0	0	Chord	2/2	2	1	1	1	1	123											
16	16	60	60	4.0	0	0	Chord	2/2	2	2	1	1	1	124											
17	17	66	66	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	125	Wohl-	Kein									
17	17	66	66	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	126											
17	17	66	66	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	127											
17	17	66	66	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	128											
18	18	68	68	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	129	-auf!	Aug'									
18	18	71	71	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	130	der	hat									
18	18	68	68	3.0	0	0	Chord	2/2	1	2	3/4	1/2	3/2	131											
18	18	71	71	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	132											
18	18	68	68	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	133											22
18	18	69	69	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	134											
18	18	70	70	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	135											23
18	18	71	71	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	136											
18	18	68	68	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	137											
18	18	70	70	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	138											
19	19	72	72	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	139	Bräut-	je									
19	19	74	74	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	140	-gam	ge-									
19	19	72	72	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	141											24
19	19	73	73	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	142											
19	19	74	74	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	143											
19	19	72	72	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	144											
19	19	74	74	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	145											25
19	19	75	75	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	146											
19	19	72	72	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	147											26
19	19	73	73	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	148											
19	19	74	74	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	149											27
19	19	75	75	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	150											
20	20	76	76	4.0	0	0	Chord	2/2	1	1	1	1	1	151	kommt,	-spürt,									
20	20	76	76	4.0	0	0	Chord	2/2	1	2	1	1	1	152											
20	20	76	76	4.0	0	0	Chord	2/2	2	1	1	1	1	153											
20	20	76	76	4.0	0	0	Chord	2/2	2	2	1	1	1	154											
21	21	82	82	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	155	steht	kein									
21	21	82	82	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	156											28
21	21	83	83	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	157											
21	21	82	82	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	158											
21	21	82	82	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	159											
22	22	84	84	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	160	auf!	Ohr									
22	22	87	87	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	161	die	hat									
22	22	84	84	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	162											
22	22	86	86	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	163											
22	22	84	84	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	164											29
22	22	85	85	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	165											
22	22	86	86	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	166											
22	22	84	84	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	167											30
22	22	85	85	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	168											
22	22	86	86	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	169											
23	23	88	88	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	170	Lam-	je									
23	23	90	90	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	171	-pen	ge-									
23	23	88	88	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	172											31
23	23	89	89	2.0	1/4	1/4	Chord	2/2	1	2	1/2	1/2	1	173											
23	23	91	91	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	174											
23	23	88	88	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	175											32
23	23	89	89	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	176											
23	23	91	91	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	177											
23	23	88	88	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	178											33
23	23	89	89	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	179											
23	23	90	90	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	180											34
23	23	91	91	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	181											
24	24	92	92	4.0	0	0	Chord	2/2	1	1	1	1	1	182	nehmt.	-hört									
24	24	92	92	4.0	0	0	Chord	2/2	1	2	1	1	1	183											
24	24	92	92	4.0	0	0	Chord	2/2	2	1	1	1	1	184											
24	24	92	92	4.0	0	0	Chord	2/2	2	2	1	1	1	185											
25	25	98	98	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	186	Al-	sol-									
25	25	98	98	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	187											
25	25	98	98	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	188											
25	25	98	98	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	189											35
25	25	99	99	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	190											
26	26	100	100	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	191	-le-	-che									
26	26	102	102	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	192	-lu-	Freu-									
26	26	100	100	3.0	0	0	Chord	2/2	1	2	3/4	1/2	3/2	193											
26	26	103	103	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	194											
26	26	100	100	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	195											
26	26	102	102	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	196											36
26	26	103	103	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	197											
26	26	100	100	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	198											
26	26	102	102	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	199											
27	27	104	104	4.0	0	0	Chord	2/2	1	1	1	1	1	200	-ja!	-de.									
27	27	104	104	4.0	0	0	Chord	2/2	1	2	1	1	1	201											
27	27	104	104	4.0	0	0	Chord	2/2	2	1	1	1	1	202											
27	27	104	104	4.0	0	0	Chord	2/2	2	2	1	1	1	203											
28	28	110	110	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	204	macht	Dess									
28	28	110	110	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	205											
28	28	110	110	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	206											
28	28	110	110	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	207											
29	29	112	112	0.0	0	0	Tempo	2/2	1	1	0									𝅗𝅥=73	146.0	𝅗𝅥	73.0	0.0	
29	29	112	112	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	208	euch	sind									
29	29	114	114	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	209	be-	wir									
29	29	112	112	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	210											37
29	29	113	113	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	211											
29	29	114	114	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	212											38
29	29	115	115	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	213											
29	29	112	112	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	214											
29	29	114	114	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	215											
29	29	112	112	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	216											
29	29	114	114	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	217											
30	30	116	116	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	218	-reid	froh,									
30	30	118	118	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	219	zu	i-									39
30	30	119	119	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	220											
30	30	116	116	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	221											
30	30	118	118	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	222											40
30	30	119	119	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	223											
30	30	116	116	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	224											
30	30	118	118	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	225											
30	30	116	116	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	226											
30	30	118	118	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	227											
31	31	120	120	0.0	0	0	Tempo	2/2	1	1	0									𝅗𝅥=72	144.0	𝅗𝅥	72.0	0.0	
31	31	120	120	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	228	der	-o!									
31	31	122	122	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	229	Hoch-	i-									
31	31	120	120	3.0	0	0	Chord	2/2	1	2	3/4	1/2	3/2	230											
31	31	123	123	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	231											
31	31	120	120	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	232											
31	31	122	122	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	233											
31	31	120	120	0.0	0	0	StaffText	2/2	2	2	0								* (Str. 1 u 3 des Liedes: Wachet auf, ruft uns die Stimme. In der B. A. nur die 3. Str.)						
31	31	120	120	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	234											41
31	31	121	121	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	235											
31	31	122	122	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	236											
32	32	124	124	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	237	-zeit,	-o!									
32	32	126	126	0.0	1/2	1/2	Tempo	2/2	1	1	0									𝅗𝅥=75	150.0	𝅗𝅥	75.0	0.0	
32	32	126	126	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	238	ihr	e-									
32	32	124	124	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	239											
32	32	126	126	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	240											42
32	32	127	127	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	241											
32	32	124	124	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	242											
32	32	126	126	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	243											
32	32	124	124	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	244											
32	32	126	126	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	245											43
32	32	127	127	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	246											
33	33	128	128	0.0	0	0	Tempo	2/2	1	1	0									𝅗𝅥=74	148.0	𝅗𝅥	74.0	0.0	
33	33	128	128	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	247	müs-	-wig									
33	33	130	130	0.0	1/2	1/2	Tempo	2/2	1	1	0									𝅗𝅥=73	146.0	𝅗𝅥	73.0	0.0	
33	33	130	130	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	248	-set	in									
33	33	128	128	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	249											44
33	33	129	129	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	250											
33	33	130	130	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	251											45
33	33	131	131	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	252											
33	33	128	128	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	253											
33	33	130	130	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	254											
33	33	128	128	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	255											46
33	33	129	129	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	256											
33	33	130	130	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	257											47
33	33	131	131	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	258											
34	34	132	132	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	259	ihm	dul-									
34	34	134	134	0.0	1/2	1/2	Tempo	2/2	1	1	0									𝅗𝅥=71	142.0	𝅗𝅥	71.0	0.0	
34	34	134	134	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	260	ent-	-ci									
34	34	132	132	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	261											
34	34	134	134	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	262											
34	34	132	132	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	263											
34	34	135	135	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	264											
34	34	132	132	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	265											48
34	34	133	133	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	266											
34	34	134	134	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	267											
35	35	136	136	0.0	0	0	Tempo	2/2	1	1	0									𝅗𝅥=69	138.0	𝅗𝅥	69.0	0.0	
35	35	136	136	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	268	-ge-	ju-									49
35	35	137	137	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	269											
35	35	138	138	0.0	1/2	1/2	Tempo	2/2	1	1	0									𝅗𝅥=67	134.0	𝅗𝅥	67.0	0.0	
35	35	138	138	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	270	-gen	-bi-									
35	35	136	136	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	271											
35	35	138	138	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	272											
35	35	136	136	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	273											50
35	35	137	137	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	274											
35	35	138	138	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	275											
35	35	136	136	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	276											
35	35	138	138	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	277											
36	36	140	140	4.0	0	0	Chord	2/2	1	1	1	1	1	278	gehn.	-lo.									
36	36	140	140	4.0	0	0	Chord	2/2	1	2	1	1	1	279											
36	36	140	140	4.0	0	0	Chord	2/2	2	1	1	1	1	280											
36	36	140	140	4.0	0	0	Chord	2/2	2	2	1	1	1	281											
