mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	0	0	0	0.0	0	1/2	Tempo	3/4	1	1	0						𝅘𝅥=95	95.0	𝅘𝅥	95.0	0.0	
1	0	0	0	1.0	0	1/2	Chord	3/4	1	1	1/4	1/4	1	0	1. Er-	19. Des						
1	0	0	0	1.0	0	1/2	Chord	3/4	1	2	1/4	1/4	1	1								
1	0	0	0	1.0	0	1/2	Chord	3/4	2	1	1/4	1/4	1	2								
1	0	0	0	1.0	0	1/2	Chord	3/4	2	2	1/4	1/4	1	3								
2	1	1	1	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	4	-stan-	soll'n						
2	1	5/2	5/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	5	-den	wir						0
2	1	3	3	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	6								0
2	1	7/2	7/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	7								
2	1	1	1	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	8								
2	1	2	2	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	9								
2	1	5/2	5/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	10								
2	1	3	3	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	11								
2	1	1	1	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	12								1
2	1	3/2	3/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	13								1
2	1	2	2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	14								1
2	1	5/2	5/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	15								
2	1	3	3	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	16								
2	1	1	1	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	17								
2	1	5/2	5/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	18								
2	1	3	3	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	19								
3	2	4	4	0.0	0	0	Tempo	3/4	1	1	0						𝅘𝅥=94	94.0	𝅘𝅥	94.0	0.0	
3	2	4	4	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	20	ist	al-						
3	2	6	6	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	21	der	-le						
3	2	4	4	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	22								
3	2	5	5	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	23								
3	2	11/2	11/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	24								
3	2	6	6	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	25								2
3	2	4	4	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	26								
3	2	6	6	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	27								
3	2	4	4	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	28								
3	2	11/2	11/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	29								3
3	2	6	6	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	30								3
3	2	13/2	13/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	31								
4	3	7	7	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	32	heil'-	frö-						
4	3	8	8	0.0	1/4	1/4	Tempo	3/4	1	1	0						𝅘𝅥=93	93.0	𝅘𝅥	93.0	0.0	
4	3	9	9	0.0	1/2	1/2	Tempo	3/4	1	1	0						𝅘𝅥=92	92.0	𝅘𝅥	92.0	0.0	
4	3	9	9	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	33	-ge	-lich						
4	3	7	7	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	34								2
4	3	15/2	15/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	35								
4	3	8	8	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	36								
4	3	7	7	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	37								
4	3	9	9	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	38								
4	3	7	7	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	39								
4	3	17/2	17/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	40								4
4	3	9	9	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	41								
5	4	10	10	0.0	0	0	Tempo	3/4	1	1	0						𝅘𝅥=92	92.0	𝅘𝅥	92.0	0.0	
5	4	10	10	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	42	Christ,	sein,						
5	4	12	12	0.0	1/2	1/2	Tempo	3/4	1	1	0						𝅘𝅥=93	93.0	𝅘𝅥	93.0	0.0	
5	4	12	12	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	43	al-	al-						
5	4	10	10	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	44								5
5	4	11	11	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	45								
5	4	12	12	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	46								
5	4	10	10	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	47								
5	4	12	12	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	48								
5	4	10	10	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	49								
5	4	12	12	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	50								
6	5	13	13	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	51	-le-	-le-						
6	5	29/2	29/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	52	-lu-	-lu-						6
6	5	15	15	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	53								6
6	5	31/2	31/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	54								
6	5	13	13	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	55								
6	5	14	14	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	56								
6	5	13	13	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	57								
6	5	27/2	27/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	58								
6	5	14	14	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	59								
6	5	13	13	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	60								
6	5	29/2	29/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	61								7
6	5	15	15	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	62								
7	6	16	16	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	63	-ja.	-ja.						
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	64	Al-	Al-						
7	6	16	16	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	65								8
7	6	33/2	33/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	66								8
7	6	17	17	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	67								
7	6	35/2	35/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	68								9
7	6	18	18	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	69								9
7	6	37/2	37/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	70								9
7	6	16	16	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	71								10
7	6	33/2	33/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	72								10
7	6	17	17	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	73								
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	74								
7	6	16	16	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	75								
7	6	35/2	35/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	76								11
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	77								
8	7	19	19	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	78	-le-	-le-						
8	7	21	21	0.0	1/2	1/2	Tempo	3/4	1	1	0						𝅘𝅥=89	89.0	𝅘𝅥	89.0	0.0	
8	7	21	21	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	79	-lu-	-lu-						
8	7	19	19	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	80								9
8	7	39/2	39/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16	1/16	1	81								9
8	7	79/4	79/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16	1/16	1	82								
8	7	20	20	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	83								
8	7	21	21	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	84								
8	7	43/2	43/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16	1/16	1	85								
8	7	87/4	87/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16	1/16	1	86								
8	7	19	19	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	87								
8	7	20	20	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	88								12
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	89								
8	7	19	19	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	90								
8	7	41/2	41/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	91								13
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	92								
9	8	22	22	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	93	-ja!	-ja!						
9	8	24	24	0.0	1/2	1/2	Tempo	3/4	1	1	0						𝅘𝅥=91	91.0	𝅘𝅥	91.0	0.0	
9	8	24	24	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	94	Der	Und						
9	8	22	22	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	95								
9	8	24	24	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	96								
9	8	22	22	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	97								
9	8	24	24	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	98								
9	8	22	22	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	99								
9	8	24	24	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	100								
10	9	25	25	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	101	al-	Christ						
10	9	27	27	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	102	-ler	soll						
10	9	25	25	1.5	0	0	Chord	3/4	1	2	3/8	1/4	3/2	103								
10	9	53/2	53/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	104								
10	9	27	27	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	105								
10	9	25	25	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	106								
10	9	26	26	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	107								
10	9	25	25	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	108								
10	9	51/2	51/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	109								
10	9	26	26	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	110								
10	9	53/2	53/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	111								
10	9	27	27	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	112								
10	9	55/2	55/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	113								
