mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	54										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	55										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	56										
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	57										
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	58										
4	3	9	9	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	59										
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	60										
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	61										
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	62										
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	63										
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	64										
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	65										
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	66										
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=82	82.0	𝅘𝅥	82.0	0.0	
5	4	13	13	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	67	-lan-	-pfan-	ta-	sa-						
5	4	29/2	29/2	0.0	3/8	3/8	Tempo	4/4	1	1	0								𝅘𝅥=77.3	77.0	𝅘𝅥	77.3	0.0	
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	68	gen,	-gen:	-gen!	-gen:						
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	69										1
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	70										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	71										
5	4	13	13	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	72										2
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	73										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	74										
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	75										3
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	76										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	77										
6	4	16	16	0.0	0	3/4	Tempo	4/4	1	1	0								𝅘𝅥=82	82.0	𝅘𝅥	82.0	0.0	
6	4	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	78	Dies	dass								
6	4	16	16	0.5	0	3/4	Chord	4/4	1	2	1/8	1/8	1	79										
6	4	33/2	33/2	0.5	1/8	7/8	Chord	4/4	1	2	1/8	1/8	1	80										
6	4	16	16	0.5	0	3/4	Chord	4/4	2	1	1/8	1/8	1	81										
6	4	33/2	33/2	0.5	1/8	7/8	Chord	4/4	2	1	1/8	1/8	1	82										
6	4	16	16	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	83										
7	5	17	17	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=81	81.0	𝅘𝅥	81.0	0.0	
7	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	84	ist	die-								
7	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	85	die	-ses								
7	5	19	19	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=80.5	81.0	𝅘𝅥	80.5	0.0	
7	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	86	Nacht,	schwa-								
7	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	87	da-	-che								
7	5	17	17	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	88										
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	89										
7	5	19	19	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	90										
7	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	91										
7	5	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	92										
7	5	17	17	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	93										
7	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	94										
7	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	95										
7	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	96										
7	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	97										
7	5	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	98										
7	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	99										
7	5	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	100										
7	5	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	101										
7	5	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	102										
8	6	21	21	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	103	-rin	Knä-								
8	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	104										
8	6	22	22	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
8	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	105	es	-be-								
8	6	45/2	45/2	0.0	3/8	3/8	Tempo	4/4	1	1	0								𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	106	kam,	-lein								
8	6	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=81	81.0	𝅘𝅥	81.0	0.0	
8	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	107	und	soll								
8	6	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	108										
8	6	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	109										
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	110										
8	6	24	24	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	111										
8	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	112										
8	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	113										
8	6	22	22	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	114										
8	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	115										
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	116										
8	6	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	117										
8	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	118										
8	6	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	119										
8	6	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	120										
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	121										
8	6	24	24	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	122										
8	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	123										
9	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	124	mensch-	un-								
9	7	26	26	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
9	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	125	-lich	-ser								
9	7	27	27	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
9	7	27	27	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	126	We-	Trost								
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	127										
9	7	28	28	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
9	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	128	-sen	und								
9	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	129										
9	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	130										
9	7	27	27	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	131										
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	132										
9	7	28	28	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	133										
9	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	134										
9	7	25	25	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	135										
9	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	136										
9	7	26	26	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	137										
9	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	138										
9	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	139										
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	140										
9	7	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	141										
9	7	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	142										
9	7	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	143										
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	144										
10	8	29	29	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
10	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	145	an	Freu-								
10	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	146	sich	-de								
10	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	147	nahm,	sein,								
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	148	da-	da-								
10	8	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	149										
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	150										
10	8	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	151										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	152										
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	153										
10	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	154										
10	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	155										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	156										
10	8	32	32	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	157										
10	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	158										
10	8	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	159										
10	8	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	160										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	161										
10	8	32	32	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	162										
10	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	163										
11	9	33	33	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
11	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	164	-durch	-zu								
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	165	die	den								
11	9	35	35	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=80.3	80.0	𝅘𝅥	80.3	0.0	
11	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	166	Welt	Sa-								
11	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	167	mit	-tan								
11	9	33	33	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	168										
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	169										
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	170										
11	9	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	171										
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	172										
11	9	36	36	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	173										
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	174										
11	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	175										
11	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	176										
11	9	35	35	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	177										
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	178										
11	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	179										
11	9	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	180										
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	181										
11	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	182										
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	183										
11	9	35	35	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	184										
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	185										
11	9	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	186										
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	187										
12	10	37	37	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
12	10	37	37	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	188	Treu-	zwin-								
12	10	38	38	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=77.3	77.0	𝅘𝅥	77.3	0.0	
12	10	77/2	77/2	0.0	3/8	3/8	Tempo	4/4	1	1	0								𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
12	10	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	189	-en	-gen								
12	10	40	40	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
12	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	190	als	und								
12	10	37	37	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	191										
12	10	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	192										
12	10	40	40	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	193										
12	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	194										
12	10	37	37	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	195										4
12	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	196										4
12	10	38	38	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	197										4
12	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	198										
12	10	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	199										
12	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	200										
12	10	37	37	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	201										5
12	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	202										5
12	10	38	38	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	203										5
12	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	204										
12	10	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	205										
12	10	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	206										
13	11	41	41	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=76.3	76.0	𝅘𝅥	76.3	0.0	
13	11	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	207	sei-	letzt-								
13	11	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	208	-ne	-lich								
13	11	43	43	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
13	11	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	209	Braut	Frie-								
13	11	44	44	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
13	11	44	44	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	210	ze	-den								
13	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	211										
13	11	41	41	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	212										
13	11	42	42	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	213										
13	11	43	43	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	214										
13	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	215										
13	11	44	44	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	216										
13	11	41	41	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	217										
13	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	218										
13	11	42	42	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	219										
13	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	220										
13	11	43	43	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	221										
13	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	222										
13	11	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	223										
13	11	41	41	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	224										
13	11	42	42	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	225										
13	11	43	43	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	226										
13	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	227										
13	11	44	44	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	228										
14	12	45	45	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
14	12	45	45	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	229	frei-	brin-								
14	12	91/2	91/2	0.0	1/8	1/8	Tempo	4/4	1	1	0								𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
14	12	46	46	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=56	56.0	𝅘𝅥	56.0	0.0	
14	12	93/2	93/2	0.0	3/8	3/8	Tempo	4/4	1	1	0								𝅘𝅥=52	52.0	𝅘𝅥	52.0	0.0	
14	12	187/4	187/4	0.0	7/16	7/16	Tempo	4/4	1	1	0								𝅘𝅥=49	49.0	𝅘𝅥	49.0	0.0	
14	12	47	47	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	230	-en.	-gen.								
14	12	45	45	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	231										
14	12	46	46	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	232										
14	12	47	47	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	233										
14	12	45	45	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	234										
14	12	91/2	91/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	235										
