mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	9	9	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	43									
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	44									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	45									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	46									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	47									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	48									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	49									
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	50	schä-	-schwin-	Le-						0
5	4	14	14	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=72.23	72.0	𝅘𝅥	72.23	0.0	
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	51									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	52	-tzen,	-den,	-ben,						
5	4	16	16	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	53	wenn	ihr	mein						
5	4	13	13	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	54									1
5	4	27/2	27/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	55									1
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	56									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	57									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	58									
5	4	13	13	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	59									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	60									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	61									
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	62									2
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	63									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	64									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	65									
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66	ich	An-	Schatz,						
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	67	mich	-sehn	mein						
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	68	nur	kann	Ei-						
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69	an	durch-	-gen-						
6	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	70									
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	71									
6	5	19	19	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	72									
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	73									
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	74									
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	75									
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	76									
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	77									
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	78									
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	79									
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	80									
6	5	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	81									
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	82									
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	83									
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	84									
7	6	21	21	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	85	dir,	-aus	-thum,						
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	86	mein	den	dem						
7	6	21	21	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	87									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	88									
7	6	21	21	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	89									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	90									
7	6	21	21	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	91									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	92									
8	7	25	25	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	93	Je-	blas-	ich						
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	94	-su,	-sen	mich						
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	95	konn	Tod	ganz						
8	7	28	28	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=77.13	77.0	𝅘𝅥	77.13	0.0	
8	7	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	96	er-	nicht	er-						3
8	7	57/2	57/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	97									3
8	7	115/4	115/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	98									
8	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	99									
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	100									
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	101									
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	102									
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	103									
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	104									
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	105									
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	106									
8	7	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	107									
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	108									
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	109									
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	110									
8	7	28	28	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	111									
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	112									
9	8	29	29	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
9	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	113	-gö-	bin-	-ge-						4
9	8	30	30	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	114									4
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	115									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	116	-tzen?	-den.	-ben,						
9	8	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	117	Dach	Die	mein						
9	8	29	29	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	118									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	119									
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	120									
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	121									5
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	122									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	123									
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	124									
9	8	29	29	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	125									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	126									
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	127									
10	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	128	hab'	Gü-	gan-						
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	129	ich	-ter	-zes						
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	130	ein-	müs-	Him-						
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	131	-zig	-sen	-mel-						
10	9	33	33	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	132									
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	133									
10	9	34	34	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	134									
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	135									
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	136									
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	137									
10	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	138									
10	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	139									
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	140									
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	141									
10	9	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	142									
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	143									
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	144									
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	145									
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	146									
11	10	37	37	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	147	mir	fort,	-reich,						
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	148	zur	und	und						
11	10	37	37	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	149									
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	150									
11	10	37	37	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	151									
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	152									
11	10	37	37	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	153									
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	154									
12	11	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	155	Wol-	al-	was						
12	11	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	156	-lust	-le	mir						
12	11	43	43	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
12	11	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	157	vor-	Lust	sonst						
12	11	44	44	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
12	11	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	158	-ge-	ver-	ge-						
12	11	41	41	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	159									
12	11	42	42	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	160									
12	11	43	43	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	161									
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	162									
12	11	44	44	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	163									
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	164									
12	11	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	165									
12	11	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	166									
12	11	43	43	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	167									
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	168									
12	11	44	44	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	169									
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	170									
12	11	41	41	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	171									
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	172									
12	11	42	42	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	173									
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	174									
12	11	43	43	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	175									
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	176									
12	11	44	44	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	177									
13	12	45	45	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	178	-stellt:	-fällt;	-fällt.						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	179	Du,	bleibt	Drum						
13	12	45	45	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	180									
13	12	48	48	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	181									
13	12	45	45	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	182									
13	12	48	48	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	183									
13	12	45	45	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	184									
13	12	48	48	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	185									
14	13	49	49	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	186	du	Je-	sag						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	187	bist	-sus	ich						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	188	mei-	nur	noch						
14	13	52	52	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
14	13	52	52	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	189	-ne	bei	ein-						
14	13	49	49	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	190									
14	13	50	50	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	191									
14	13	51	51	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	192									
14	13	103/2	103/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	193									
14	13	52	52	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	194									
14	13	49	49	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	195									
14	13	50	50	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	196									
14	13	51	51	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	197									
14	13	103/2	103/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	198									
14	13	52	52	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	199									
14	13	49	49	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	200									
14	13	50	50	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	201									
14	13	51	51	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	202									
14	13	52	52	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	203									
15	14	53	53	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	204	Lust:	mir:	-mal:						
15	14	56	56	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=73.1	73.0	𝅘𝅥	73.1	0.0	
15	14	56	56	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	205	was	was	was						
15	14	53	53	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	206									
15	14	56	56	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	207									
15	14	53	53	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	208									
15	14	56	56	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	209									
15	14	53	53	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	210									
15	14	56	56	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	211									
16	15	57	57	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	212	frag'	frag'	frag'						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	213	ich	ich	ich						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	214									
16	15	59	59	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
16	15	59	59	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	215	nach	nach	nach						6
16	15	119/2	119/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	216									6
16	15	239/4	239/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	217									
16	15	60	60	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
16	15	60	60	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	218	der	der	der						
16	15	57	57	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	219									
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	220									
16	15	58	58	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	221									
16	15	59	59	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	222									
16	15	60	60	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	223									
16	15	57	57	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	224									
16	15	58	58	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	225									
16	15	59	59	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	226									
16	15	60	60	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	227									
16	15	121/2	121/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	228									
16	15	57	57	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	229									
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	230									
16	15	58	58	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	231									
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	232									
16	15	59	59	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	233									
16	15	60	60	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	234									
17	16	61	61	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	235	Welt!	Welt!	Welt!						
17	16	61	61	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	236									
17	16	61	61	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	237									
17	16	61	61	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	238									
