mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	69	der	auf								
7	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	70	Mor-	die-								
7	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	71	-gen	-ser								
7	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	72										
7	5	18	18	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	73										
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	74										
7	5	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	75										
7	5	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	76										
7	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	77										
7	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	78										
7	5	19	19	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	79										
7	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	80										
7	5	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	81										
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	82										
7	5	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	83										
7	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	84										
7	5	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	85										
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	86										
7	5	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	87										
7	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	88										
7	5	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	89										
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	90										
8	6	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	91	ster-	Er-								3
8	6	22	22	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	92										3
8	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	93										
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	94	-ne,	-den,								
8	6	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=82.6	83.0	𝅘𝅥	82.6	0.0	
8	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	95	sein'n	den								
8	6	21	21	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	96										
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	97										
8	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	98										
8	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	99										4
8	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	100										
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	101										
8	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	102										
8	6	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	103										5
8	6	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	104										
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	105										
8	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	106										
9	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	107	Glanz	Sinn								
9	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	108	streckt	und								
9	7	27	27	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=82	82.0	𝅘𝅥	82.0	0.0	
9	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	109	er	all								
9	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	110	se-	Be-								
9	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	111										
9	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	112										
9	7	27	27	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	113										
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	114										
9	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	115										
9	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	116										
9	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	117										
9	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	118										
9	7	28	28	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	119										
9	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	120										
9	7	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	121										
9	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	122										
9	7	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	123										
9	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	124										
9	7	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	125										
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	126										
9	7	28	28	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	127										
9	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	128										
10	8	29	29	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	129	fer-	-gehr-								
10	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	130	ne,	-den,								
10	8	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=82	82.0	𝅘𝅥	82.0	0.0	
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	131	vor	nur								
10	8	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	132										6
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	133										6
10	8	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	134										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	135										
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	136										
10	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	137										7
10	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	138										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	139										
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	140										
10	8	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	141										8
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	142										8
10	8	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	143										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	144										
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	145										
11	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	146	an-	G'dan-								
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	147	-dern	-ken								
11	9	35	35	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
11	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	148	Ster-	hab'								
11	9	36	36	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
11	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	149	-nen	zu								
11	9	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	150										
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	151										
11	9	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	152										
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	153										
11	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	154										
11	9	33	33	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	155										
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	156										
11	9	34	34	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	157										
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	158										
11	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	159										
11	9	36	36	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	160										
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	161										
11	9	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	162										
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	163										
11	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	164										
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	165										
11	9	35	35	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	166										
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	167										
11	9	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	168										
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	169										
12	10	37	37	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	170	klar.	dir.								
12	10	37	37	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	171										
12	10	37	37	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	172										
12	10	37	37	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	173										
