mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	lyrics_5	lyrics_6	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
19	14	55	55	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	269	Macht	-gen	Märt-	wer-	-ter,	Geist						
19	14	56	56	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	270	und	zwölf	-rer	-the	im	und						
19	14	53	53	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	271												
19	14	107/2	107/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	272												
19	14	54	54	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	273												
19	14	109/2	109/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	274												
19	14	55	55	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	275												
19	14	111/2	111/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	276												
19	14	56	56	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	277												
19	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	278												
19	14	53	53	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	279												
19	14	54	54	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	280												
19	14	109/2	109/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	281												
19	14	55	55	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	282												
19	14	56	56	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	283												
19	14	53	53	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	284												
19	14	107/2	107/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	285												
19	14	54	54	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	286												
19	14	109/2	109/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	287												
19	14	55	55	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	288												
19	14	56	56	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	289												
20	15	57	57	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	290	Herr-	Bo-	all-	Chris-	höch-	Trös-						
20	15	58	58	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	291	-lich-	-ten	-zu-	-ten-	-sten	-ter						
20	15	59	59	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	292	-keit	Zahl,	-mal	-heit	Thron,	werth						
20	15	60	60	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	293	geht	und	lo-	rühmt	dei-	mit						
20	15	57	57	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	294												
20	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	295												
20	15	58	58	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	296												
20	15	59	59	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	297												
20	15	60	60	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	298												
20	15	57	57	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	299												
20	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	300												
20	15	59	59	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	301												
20	15	60	60	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	302												
20	15	121/2	121/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	303												
20	15	57	57	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	304												
20	15	58	58	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	305												
20	15	59	59	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	306												
20	15	60	60	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	307												
20	15	121/2	121/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	308												
21	16	61	61	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	309	ü-	die	-ben	dich	-nen	rech-						
21	16	62	62	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	310	-ber	lie-	dich,	auf	rech-	-tem						
21	16	63	63	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	311	Himm'l	-ben	Herr,	Er-	-ten	Dienst						
21	16	64	64	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	312	und	Pro-	mit	-den	und	sie						
21	16	61	61	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	313												22
21	16	245/4	245/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	314												22
21	16	123/2	123/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	315												
21	16	62	62	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	316												
21	16	125/2	125/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	317												
21	16	63	63	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	318												23
21	16	127/2	127/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	319												23
21	16	255/4	255/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	320												
21	16	64	64	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	321												
21	16	129/2	129/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	322												
21	16	61	61	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	323												
21	16	123/2	123/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	324												
21	16	62	62	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	325												
21	16	63	63	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	326												
21	16	127/2	127/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	327												
21	16	64	64	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	328												
21	16	61	61	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	329												
21	16	62	62	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	330												
21	16	63	63	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	331												
21	16	64	64	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	332												
21	16	129/2	129/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	333												
22	17	65	65	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	334	Er-	-phe-	gro-	al-	ein'-	lobt						
22	17	66	66	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
22	17	66	66	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	335	-den	-ten	-ssem	-le-	-gen	und						
22	17	67	67	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	336	weit.	all,	Schall.	-zeit.	Sohn,	ehrt.						
22	17	65	65	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	337												
22	17	133/2	133/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	338												
22	17	67	67	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	339												
22	17	65	65	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	340												
22	17	131/2	131/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	341												
22	17	66	66	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	342												
22	17	267/4	267/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	343												
22	17	67	67	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	344												
22	17	65	65	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	345												
22	17	131/2	131/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	346												
22	17	66	66	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	347												
22	17	67	67	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	348												
23	17	68	68	0.0	0	3/4	Tempo	4/4	1	1	0										𝅘𝅥=72.35	72.0	𝅘𝅥	72.35	0.0	
23	17	68	68	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	349	Du	der	du	Du	Ein	Nun						
23	17	68	68	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	350												
23	17	68	68	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	351												
23	17	68	68	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	352												
24	18	69	69	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	353	Kön'g	Jun-	hast	sitz'st	Rich-	hilf						
24	18	70	70	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	354	der	-frau	dem	zur	-ter	uns,						
24	18	71	71	0.0	1/2	1/2	Tempo	4/4	1	1	0										𝅘𝅥=71.5	72.0	𝅘𝅥	71.5	0.0	
24	18	71	71	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	355	Eh-	Leib	Tod	Rech-	du	Herr,						
24	18	72	72	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	356	-ren,	nich	zer-	-ten	zu-	den						
24	18	69	69	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	357												24
24	18	277/4	277/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	358												24
24	18	139/2	139/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	359												
24	18	70	70	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	360												
24	18	141/2	141/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	361												
24	18	71	71	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	362												25
24	18	143/2	143/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	363												25
24	18	287/4	287/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	364												
24	18	72	72	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	365												
24	18	69	69	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	366												
24	18	139/2	139/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	367												
24	18	70	70	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	368												26
24	18	141/2	141/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	369												26
24	18	283/4	283/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	370												
24	18	71	71	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	371												
24	18	72	72	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	372												
24	18	69	69	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	373												
24	18	70	70	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	374												
24	18	71	71	1.5	1/2	1/2	Chord	4/4	2	2	3/8	1/4	3/2	375												
24	18	145/2	145/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	376												
25	19	73	73	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	377	Je-	hast	-stört	Got-	-künf-	Die-						
25	19	74	74	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	378	-su	ver-	sein	-tes	-tig	-nern						
25	19	75	75	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	379	Christ,	-schmäht,	Macht	gleich	bist	dein,						
25	19	76	76	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	380	Gott	zuer-	und	mit	Al-	die						
25	19	73	73	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	381												
25	19	147/2	147/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	382												
25	19	74	74	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	383												
25	19	75	75	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	384												
25	19	151/2	151/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	385												
25	19	76	76	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	386												27
25	19	153/2	153/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	387												27
25	19	307/4	307/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	388												
25	19	73	73	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	389												
25	19	74	74	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	390												
25	19	75	75	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	391												
25	19	76	76	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	392												
25	19	153/2	153/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	393												
25	19	73	73	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	394												
25	19	74	74	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	395												
25	19	75	75	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	396												
25	19	76	76	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	397												
26	20	77	77	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
26	20	77	77	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	398	Va-	-lö-	all'	al-	-les,	mit						
26	20	78	78	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	399	-ters	-sen	Chri-	-ler	was	dein'm						
26	20	79	79	0.0	1/2	1/2	Tempo	4/4	1	1	0										𝅘𝅥=70.8	71.0	𝅘𝅥	70.8	0.0	
26	20	79	79	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	400	ew'-	das	-sten	Ehr'	todt	Blut						
26	20	159/2	159/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	401												
26	20	80	80	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	402	-ger	mensch-	zum	in's	und	er-						
26	20	77	77	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	403												
26	20	157/2	157/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	404												
26	20	79	79	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	405												
26	20	80	80	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	406												
26	20	77	77	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	407												
26	20	78	78	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	408												
26	20	79	79	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	409												
26	20	80	80	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	410												
26	20	77	77	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	411												
26	20	155/2	155/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	412												
26	20	78	78	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	413												
26	20	79	79	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	414												
26	20	159/2	159/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	415												
26	20	80	80	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	416												
26	20	161/2	161/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	417												
27	21	81	81	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
27	21	81	81	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	418	Sohn	-lich'	Him-	Va-	le-	-lö-						
27	21	82	82	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0	
27	21	82	82	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	419	du	Ge-	-mel	-ters	-bend	-set						
27	21	83	83	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	420	bist,	-schlecht,	bracht.	Reich.	ist.	sein.						
27	21	81	81	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	421												
27	21	163/2	163/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	422												
27	21	82	82	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	423												
27	21	83	83	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	424												
27	21	81	81	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	425												
27	21	165/2	165/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	426												
27	21	83	83	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	427												
27	21	81	81	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	428												
27	21	82	82	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	429												
27	21	83	83	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	430												
28	21	84	84	0.0	0	3/4	Tempo	4/4	1	1	0										𝅘𝅥=72.55	73.0	𝅘𝅥	72.55	0.0	
28	21	84	84	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	431	Lass											
28	21	84	84	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	432												
28	21	84	84	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	433												
28	21	84	84	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	434												
29	22	85	85	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	435	uns											
29	22	86	86	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	436	im											
29	22	87	87	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	437	Him-											
29	22	88	88	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
29	22	88	88	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	438	-mel											
29	22	85	85	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	439												
29	22	171/2	171/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	440												
29	22	86	86	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	441												
29	22	173/2	173/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	442												
29	22	87	87	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	443												
29	22	175/2	175/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	444												
29	22	88	88	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	445												
29	22	85	85	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	446												
29	22	86	86	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	447												
29	22	173/2	173/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	448												
29	22	87	87	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	449												
29	22	88	88	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	450												
29	22	177/2	177/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	451												
29	22	85	85	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	452												
29	22	86	86	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	453												
29	22	173/2	173/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	454												
29	22	87	87	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	455												
29	22	88	88	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	456												
30	23	89	89	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	457	ha-											
30	23	90	90	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	458	-ben											
30	23	91	91	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	459	Theil											
30	23	92	92	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=71.7	72.0	𝅘𝅥	71.7	0.0	
30	23	92	92	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	460	mit											
30	23	89	89	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	461												28
30	23	179/2	179/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	462												28
30	23	359/4	359/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	463												
30	23	90	90	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	464												29
30	23	181/2	181/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	465												29
30	23	363/4	363/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	466												
30	23	91	91	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	467												
30	23	92	92	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	468												
30	23	89	89	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	469												
30	23	90	90	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	470												
30	23	181/2	181/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	471												
30	23	91	91	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	472												
30	23	92	92	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	473												
30	23	89	89	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	474												
30	23	90	90	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	475												
30	23	91	91	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	476												
30	23	92	92	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	477												
30	23	185/2	185/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	478												
31	24	93	93	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	479	den											
31	24	94	94	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	480	Heil'-											
31	24	95	95	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	481	-gen											
31	24	193/2	193/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	482	im											
31	24	93	93	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	483												
31	24	187/2	187/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	484												
31	24	94	94	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	485												
31	24	189/2	189/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	486												
31	24	95	95	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	487												
31	24	191/2	191/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	488												
31	24	96	96	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	489												30
31	24	385/4	385/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	490												30
31	24	193/2	193/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	491												30
31	24	387/4	387/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	492												
31	24	93	93	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	493												
31	24	187/2	187/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	494												
31	24	94	94	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	495												
31	24	189/2	189/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	496												
31	24	95	95	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	497												
31	24	191/2	191/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	498												
31	24	96	96	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	499												31
31	24	385/4	385/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	500												31
31	24	193/2	193/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	501												
31	24	93	93	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	502												
31	24	187/2	187/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	503												
31	24	94	94	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	504												
31	24	95	95	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	505												32
31	24	191/2	191/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16	1/16	1	506												32
31	24	383/4	383/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	507												
31	24	96	96	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	508												
32	25	97	97	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=70	70.0	𝅘𝅥	70.0	1.0	
32	25	97	97	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	509	ew'-											
32	25	98	98	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=68	68.0	𝅘𝅥	68.0	1.0	
32	25	98	98	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	510	-gen											
32	25	99	99	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	511	Heil!											
32	25	100	100	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=71.7	72.0	𝅘𝅥	71.7	1.0	
32	25	100	100	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	512	Hilf											
32	25	97	97	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	513												
32	25	195/2	195/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	514												
32	25	98	98	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	515												
32	25	197/2	197/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	516												
32	25	99	99	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	517												
32	25	199/2	199/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	518												
32	25	100	100	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	519												
32	25	97	97	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	520												
32	25	195/2	195/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	521												
32	25	98	98	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	522												
32	25	197/2	197/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	523												
32	25	99	99	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	524												
32	25	100	100	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	525												
32	25	97	97	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	526												
32	25	195/2	195/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	527												
32	25	98	98	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	528												
32	25	99	99	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	529												
32	25	100	100	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	530												
33	26	101	101	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	531	dei-											
33	26	102	102	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	532	-nem											
33	26	103	103	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	533	Volk,											
33	26	104	104	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	534	Herr											
33	26	101	101	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	535												
33	26	102	102	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	536												
