mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	8	29	29	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	123										
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	124										
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	125										
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	126										
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	127										
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	128										
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	129										
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	130										
8	8	28	28	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	131										
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	132										
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	133										
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	134										
9	9	32	32	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=81	81.0	𝅘𝅥	81.0	0.0	
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	135	Hast	wie-								
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	136	du	-der-								
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	137	Zorn	-um								
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	138	und	um-								
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	139										
9	9	32	32	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	140										
9	9	33	33	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	141										
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	142										
9	9	34	34	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	143										
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	144										
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	145										
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	146										
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	147										
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	148										
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	149										
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	150										
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	151										
9	9	32	32	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	152										
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	153										
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	154										
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	155										
10	10	36	36	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	156	Tod	-fang'								
10	10	37	37	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	157	ver-	und								
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	158	-die-	lie-								
10	10	36	36	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	159										
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	160										
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	161										
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	162										
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	163										
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	164										
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	165										
10	10	36	36	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	166										
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	167										
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	168										
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	169										0
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	170										0
10	10	39	39	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	171										0
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	172										
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	173	-net?	-be,								
11	11	42	42	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	174	Sin-	und								
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	175										
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	176	-ke	ja								
11	11	40	40	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	177										
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	178										
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	179										
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	180										
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	181										
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	182										
11	11	40	40	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	183										
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	184										
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	185										
12	12	44	44	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	186	nicht,	nun								
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	187	Gott	nicht								
12	12	46	46	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	188	ist	mehr								
12	12	47	47	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	189	ver-	be-								
12	12	44	44	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	190										
12	12	45	45	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	191										
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	192										
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	193										
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	194										
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	195										
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	196										
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	197										
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	198										
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	199										
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	200										
12	12	44	44	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	201										
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	202										
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	203										
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	204										
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	205										
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	206										
13	13	48	48	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	207	-süh-	-trü-								
13	13	49	49	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=71.2	71.0	𝅘𝅥	71.2	0.0	
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	208	-net.	-be.								
13	13	48	48	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	209										1
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	210										
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	211										
13	13	48	48	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	212										2
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	213										
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	214										
13	13	48	48	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	215										
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	216										
