mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
5	4	13	13	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	54	-kom-	-nom-	hal-	spal-						
5	4	29/2	29/2	0.0	3/8	3/8	Tempo	4/4	1	1	0								𝅘𝅥=73.64	74.0	𝅘𝅥	73.64	0.0	
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	55	-men,	-men	-ten,	-ten.						
5	4	13	13	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	56										1
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	57										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	58										
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	59										2
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	60										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	61										
5	4	13	13	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	62										
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	63										
6	4	16	16	0.0	0	3/4	Tempo	4/4	1	1	0								𝅘𝅥=73.9	74.0	𝅘𝅥	73.9	0.0	
6	4	16	16	0.5	0	3/4	Chord	4/4	1	1	1/8	1/8	1	64	mein	O								
6	4	33/2	33/2	0.5	1/8	7/8	Chord	4/4	1	1	1/8	1/8	1	65										
6	4	16	16	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	66										
6	4	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	67										
6	4	16	16	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	68										
7	5	17	17	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
7	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	69	Brü-	Je-								
7	5	18	18	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
7	5	18	18	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	70	-der-	-su!								
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	71										
7	5	19	19	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
7	5	19	19	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	72	-lein	dir,								
7	5	20	20	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=71.2	71.0	𝅘𝅥	71.2	0.0	
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	73	zu	nur								
7	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	74										
7	5	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	75										
7	5	19	19	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	76										
7	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	77										
7	5	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	78										
7	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	79										
7	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	80										
7	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	81										
7	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	82										
7	5	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	83										
7	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	84										
7	5	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	85										
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	86										
7	5	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	87										
7	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	88										
7	5	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	89										
8	6	21	21	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=73.2	73.0	𝅘𝅥	73.2	0.0	
8	6	21	21	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	90	sein.	dir,								
8	6	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
8	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	91	Ach,	dir								
8	6	21	21	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	92										
8	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	93										
8	6	21	21	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	94										
8	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	95										
8	6	21	21	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	96										
8	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	97										
9	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	98	wie	leb'								
9	7	26	26	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
9	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	99	ein	ich								
9	7	27	27	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	100	sü-	ganz								
9	7	57/2	57/2	0.0	7/8	7/8	Tempo	4/4	1	1	0								𝅘𝅥=72.1	72.0	𝅘𝅥	72.1	0.0	
9	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	101	-sser	al-								
9	7	25	25	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	102										
9	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	103										
9	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	104										
9	7	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	105										
9	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	106										
9	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	107										
9	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	108										
9	7	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	109										
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	110										
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	111										
9	7	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	112										
9	7	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	113										
9	7	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	114										
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	115										
10	8	29	29	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	116	Ton!	-lein,								
10	8	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	117	Wie	auf								
10	8	29	29	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	118										
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	119										
10	8	29	29	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	120										
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	121										
10	8	29	29	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	122										
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	123										
11	9	33	33	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=72.77	73.0	𝅘𝅥	72.77	0.0	
11	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	124	freund-	dich,								
11	9	34	34	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	125	-lich	al-								
11	9	35	35	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
11	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	126	sieht	-lein								
11	9	36	36	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=72.1	72.0	𝅘𝅥	72.1	0.0	
11	9	36	36	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	127	er	auf								
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	128										
11	9	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	129										
11	9	34	34	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	130										
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	131										
11	9	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	132										
11	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	133										
11	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	134										
11	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	135										
11	9	35	35	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	136										
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	137										
11	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	138										
11	9	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	139										
11	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	140										
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	141										
11	9	35	35	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	142										
11	9	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	143										
12	10	37	37	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	144	aus,	dich,								
12	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	145	der	o								
12	10	37	37	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	146										
12	10	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	147										
12	10	37	37	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	148										
12	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	149										
12	10	37	37	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	150										
12	10	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	151										
13	11	41	41	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	152	hol-	Je-								
13	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	153										
13	11	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	154	-de	-su,								
13	11	43	43	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=71.2	71.0	𝅘𝅥	71.2	0.0	
13	11	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	155	Got-	schlaf'								
13	11	87/2	87/2	0.0	5/8	5/8	Tempo	4/4	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
13	11	44	44	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=65.81	66.0	𝅘𝅥	65.81	0.0	
13	11	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	156	-tes-	ich								
13	11	41	41	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	157										
13	11	42	42	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	158										
13	11	43	43	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	159										
13	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	160										
13	11	44	44	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	161										
13	11	41	41	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	162										
13	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	163										
13	11	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	164										
13	11	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	165										
13	11	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	166										
13	11	41	41	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	167										
13	11	42	42	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	168										
13	11	43	43	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	169										
13	11	44	44	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	170										
14	12	45	45	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	171	-sohn.	ein!								
14	12	45	45	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	172										
14	12	45	45	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	173										
14	12	45	45	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	174										
