mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
11	9	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	163										
11	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	164										
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	165										
11	9	35	35	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	166										
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	167										
11	9	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	168										
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	169										
12	10	37	37	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
12	10	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	170	-kin-	-ha-								2
12	10	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	171										2
12	10	39	39	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
12	10	39	39	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	172										
12	10	40	40	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
12	10	37	37	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	173										3
12	10	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	174										3
12	10	39	39	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	175										3
12	10	79/2	79/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	176										3
12	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	177										
12	10	37	37	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	178										
12	10	39	39	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	179										4
12	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	180										4
12	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	181										
12	10	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	182										5
12	10	38	38	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	183										5
12	10	39	39	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	184										
13	11	41	41	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	185	-dern.	-ben.								
13	11	41	41	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	186										
13	11	41	41	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	187										
13	11	41	41	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	188										
