mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	62									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	63									
4	3	9	9	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	64									
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	65									
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	66									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	67									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	68									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	69									
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	70									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	3	1/8	1/8	1	71									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	3	1/8	1/8	1	72									
5	4	13	13	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	73	dir?	Zier!							
5	4	13	13	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	74									
5	4	13	13	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	75									
5	4	13	13	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	76									
5	4	13	13	3.0	0	0	Chord	4/4	2	3	3/4	1/2	3/2	77									
6	4	16	16	0.0	0	3/4	Tempo	4/4	1	1	0							𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
6	4	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	78	O								
6	4	16	16	0.5	0	3/4	Chord	4/4	1	2	1/8	1/8	1	79									
6	4	33/2	33/2	0.5	1/8	7/8	Chord	4/4	1	2	1/8	1/8	1	80									
6	4	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	81									
6	4	16	16	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	82									
7	5	17	17	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	83	Je-								
7	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	84									
7	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	85	-su,								
7	5	19	19	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
7	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	86	Je-								
7	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	87	-su!								
7	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	88									
7	5	18	18	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	89									
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	90									
7	5	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	91									
7	5	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	92									
7	5	17	17	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	93									
7	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	94									
7	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	95									
7	5	19	19	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	96									
7	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	97									
7	5	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	98									
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	99									
7	5	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	100									
7	5	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	101									
7	5	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	102									
7	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	103									
7	5	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	104									
8	6	21	21	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	105	se-								
8	6	22	22	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	106	-tze								
8	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	107	mir								
8	6	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	108									2
8	6	22	22	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	109									2
8	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	110									
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	111									
8	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	112									
8	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	113									3
8	6	22	22	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	114									3
8	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	115									
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	116									
8	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	117									
8	6	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	118									4
8	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	119									4
8	6	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	120									
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	121									
8	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	122									
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	123									
9	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	124	selbst								
9	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	125	die								
9	7	27	27	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	126	Fa-								
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	127									
9	7	28	28	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
9	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	128	-ckel								
9	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	129									
9	7	26	26	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	130									
9	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	131									
9	7	27	27	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	132									
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	133									
9	7	28	28	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	134									
9	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	135									
9	7	25	25	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	136									
9	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	137									
9	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	138									
9	7	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	139									
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	140									
9	7	28	28	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	141									
9	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	142									
9	7	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	143									
9	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	144									
9	7	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	145									
9	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	146									
9	7	27	27	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	147									
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	148									
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	3	1/4	1/4	1	149									
10	8	29	29	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	150	bei,								
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	151	da-								
10	8	29	29	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	152									
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	153									
10	8	29	29	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	154									
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	155									
10	8	29	29	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	156									
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	157									
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	3	1/4	1/4	1	158									
11	9	33	33	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
11	9	33	33	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	159	-mit,								
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	160									
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	161	was								
11	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	162	dich								
11	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	163	er-								
11	9	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	164									
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	165									
11	9	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	166									
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	167									
11	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	168									
11	9	33	33	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	169									
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	170									
11	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	171									
11	9	35	35	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	172									
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	173									
11	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	174									
11	9	33	33	1.5	0	0	Chord	4/4	2	2	3/8	1/4	3/2	175									
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	176									
11	9	35	35	1.5	1/2	1/2	Chord	4/4	2	2	3/8	1/4	3/2	177									
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	178									
11	9	33	33	1.0	0	0	Chord	4/4	2	3	1/4	1/4	1	179									
11	9	34	34	0.5	1/4	1/4	Chord	4/4	2	3	1/8	1/8	1	180									
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	3	1/8	1/8	1	181									
12	10	37	37	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
12	10	37	37	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	182	-gö-								
12	10	38	38	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
12	10	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	183	-tze,								
12	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	184	mir								
12	10	37	37	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	185									5
12	10	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	186									
12	10	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	187									
12	10	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	188									
12	10	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	189									6
12	10	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	190									
12	10	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	191									
12	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	192									
12	10	37	37	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	193									7
12	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	194									7
12	10	38	38	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	195									
12	10	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	196									
12	10	40	40	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	197									
12	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	198									
13	11	41	41	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
13	11	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	199	kund								
13	11	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	200	und								
13	11	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	201	wis-								
13	11	44	44	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
13	11	44	44	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	202	-send								
13	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	203									
13	11	41	41	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	204									
13	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	205									
13	11	42	42	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	206									
13	11	43	43	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	207									
13	11	44	44	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	208									
13	11	41	41	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	209									
13	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	210									
13	11	42	42	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	211									
13	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	212									
13	11	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	213									
13	11	44	44	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	214									
13	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	215									
13	11	41	41	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	216									
13	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	217									
13	11	42	42	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	218									
13	11	43	43	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	219									
13	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	220									
13	11	44	44	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	221									
13	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	222									
14	12	45	45	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
14	12	45	45	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	223	sei.								
14	12	46	46	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=59	59.0	𝅘𝅥	59.0	0.0	
14	12	45	45	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	224									8
14	12	46	46	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	225									8
14	12	47	47	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	226									
14	12	45	45	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	227									9
14	12	46	46	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	228									9
14	12	47	47	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	229									
14	12	45	45	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	230									10
14	12	46	46	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	231									10
14	12	47	47	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	232									
14	12	47	47	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	233									
