mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
11	10	28	28	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	86	-ru-	brach-							
11	10	29	29	0.0	1/4	1/4	Tempo	3/4	1	1	0							𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
11	10	29	29	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	87		-ten							
11	10	30	30	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=75.78	76.0	𝅘𝅥	75.78	0.0	
11	10	30	30	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	88	-sa-	sie							
11	10	28	28	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	89									
11	10	29	29	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	90									
11	10	30	30	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	91									
11	10	28	28	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	92									
11	10	29	29	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	93									
11	10	30	30	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	94									
11	10	28	28	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	95									
11	10	29	29	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	96									
11	10	30	30	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	97			articTenutoStaccatoBelow						
12	11	31	31	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	98	-lem.	dar.	articTenutoStaccatoAbove						
12	11	33	33	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=81	81.0	𝅘𝅥	81.0	0.0	
12	11	33	33	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	99	Al-	Al-							
12	11	31	31	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	100			articTenutoStaccatoBelow						
12	11	33	33	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	101									
12	11	31	31	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	102			articTenutoStaccatoAbove						
12	11	33	33	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	103									
12	11	31	31	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	104			articTenutoStaccatoBelow						
12	11	33	33	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	105									
13	12	34	34	0.0	0	0	Tempo	3/4	1	1	0							𝅘𝅥=81.8	82.0	𝅘𝅥	81.8	0.0	
13	12	34	34	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	106	le-	-le-							
13	12	35	35	0.0	1/4	1/4	Tempo	3/4	1	1	0							𝅘𝅥=81.1	81.0	𝅘𝅥	81.1	0.0	
13	12	36	36	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
13	12	36	36	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	107	-lu-	-lu-							
13	12	34	34	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	108									12
13	12	35	35	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	109									
13	12	36	36	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	110									
13	12	34	34	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	111									13
13	12	35	35	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	112									
13	12	36	36	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	113									
13	12	34	34	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	114									14
13	12	35	35	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	115									
13	12	36	36	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	116									
14	13	37	37	0.0	0	0	Tempo	3/4	1	1	0							𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
14	13	37	37	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	117	-ja,	-ja,	articTenutoStaccatoAbove						
14	13	39	39	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
14	13	39	39	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	118	Al-	Al-							
14	13	37	37	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	119			articTenutoStaccatoBelow						
14	13	39	39	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	120									
14	13	37	37	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	121									15
14	13	38	38	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	122			articTenutoStaccatoAbove						
14	13	39	39	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	123									
14	13	37	37	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	124									16
14	13	38	38	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	125			articTenutoStaccatoBelow						
14	13	39	39	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	126									
15	14	40	40	0.0	0	0	Tempo	3/4	1	1	0							𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
15	14	40	40	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	127	le-	-le-							
15	14	41	41	0.0	1/4	1/4	Tempo	3/4	1	1	0							𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
15	14	42	42	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	128									
15	14	40	40	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	129									17
15	14	41	41	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	130									17
15	14	42	42	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	131									17
15	14	40	40	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	132									18
15	14	41	41	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	133									18
15	14	40	40	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	134									19
15	14	41	41	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	135									19
15	14	42	42	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	136									19
16	15	43	43	0.0	0	0	Tempo	3/4	1	1	0							𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
16	15	43	43	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	137									
16	15	44	44	0.0	1/4	1/4	Tempo	3/4	1	1	0							𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
16	15	45	45	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=61	61.0	𝅘𝅥	61.0	0.0	
16	15	45	45	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	138	lu-	-lu-							
16	15	43	43	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	139									17
16	15	44	44	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	140									
16	15	45	45	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	141									
16	15	43	43	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	142									
16	15	45	45	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	143									
16	15	43	43	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	144									19
16	15	44	44	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	145									
16	15	45	45	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	146									
17	16	46	46	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	147	-ja!	-ja!							
17	16	46	46	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	148									
17	16	46	46	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	149									
17	16	46	46	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	150									
