mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	6	17	17	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	55									9
7	6	35/2	35/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	56									
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	57									
7	6	16	16	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	58									
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	59									
7	6	16	16	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	60									10
7	6	17	17	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	61									
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	62									
8	7	19	19	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	63	Na-	Her-							
8	7	39/2	39/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	64									
8	7	20	20	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	65	-men	-ze	ornamentTrill						11
8	7	43/2	43/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	66									
8	7	19	19	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	67									
8	7	20	20	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	68									12
8	7	21	21	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	69									
8	7	19	19	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	70									
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	71									
8	7	19	19	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	72									
8	7	20	20	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	73									13
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	74									
9	8	22	22	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	75	sein,	mein,							
9	8	22	22	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	76									
9	8	22	22	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	77									
9	8	22	22	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	78									
10	8	24	24	1.0	0	1/2	Chord	3/4	1	1	1/4	1/4	1	79	hat								
10	8	24	24	1.0	0	1/2	Chord	3/4	1	2	1/4	1/4	1	80									
10	8	24	24	1.0	0	1/2	Chord	3/4	2	1	1/4	1/4	1	81									
10	8	24	24	1.0	0	1/2	Chord	3/4	2	2	1/4	1/4	1	82									
11	9	25	25	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	83	dir								14
11	9	26	26	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	84									
11	9	27	27	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	85	dein'								
11	9	25	25	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	86									
11	9	27	27	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	87									
11	9	25	25	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	88									15
11	9	26	26	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	89									
11	9	27	27	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	90									
11	9	25	25	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	91									
11	9	27	27	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	92									
12	10	28	28	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	93	Sünd'								
12	10	30	30	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	94	ver-								
12	10	28	28	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	95									16
12	10	29	29	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	96									
12	10	30	30	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	97									
12	10	28	28	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	98									
12	10	57/2	57/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	99									
12	10	29	29	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	100									
12	10	30	30	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	101									
12	10	28	28	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	102									17
12	10	29	29	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	103									
12	10	30	30	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	104									
13	11	31	31	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	105	-ge-								18
13	11	32	32	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	106									18
13	11	65/2	65/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	107									18
13	11	33	33	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	108									
13	11	31	31	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	109									19
13	11	33	33	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	110									
13	11	31	31	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	111									20
13	11	33	33	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	112									
13	11	31	31	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	113									21
13	11	32	32	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	114									
14	12	34	34	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	115	-ben								
14	12	36	36	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	116	und								
14	12	34	34	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	117									
14	12	36	36	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	118									
14	12	73/2	73/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	119									
14	12	34	34	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	120									
14	12	36	36	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	121									
14	12	34	34	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	122									
14	12	36	36	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	123									
15	13	37	37	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	124	heilt								22
15	13	38	38	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	125									
15	13	39	39	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	126	dein'								
15	13	37	37	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	127									
15	13	39	39	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	128									
15	13	37	37	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	129									
15	13	39	39	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	130									
15	13	37	37	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	131									
15	13	39	39	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	132									
16	14	40	40	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	133	Schwach-								
16	14	41	41	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	134	heit								
16	14	40	40	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	135									
16	14	41	41	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	136									23
16	14	42	42	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	137									
16	14	40	40	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	138									
16	14	41	41	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	139									
16	14	40	40	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	140									
16	14	41	41	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	141									
17	15	43	43	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	142	gross,								
17	15	45	45	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	143	er-								
17	15	43	43	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	144									
17	15	45	45	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	145									
17	15	43	43	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	146									
17	15	45	45	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	147									
17	15	43	43	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	148									
17	15	45	45	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	149									
18	16	46	46	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	150	-rett'								
18	16	48	48	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	151	dein								
18	16	46	46	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	152									
18	16	48	48	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	153									
18	16	46	46	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	154									24
18	16	47	47	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	155									
18	16	48	48	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	156									
18	16	46	46	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	157									25
18	16	47	47	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	158									
18	16	48	48	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	159									
19	17	49	49	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	160	ar-								26
19	17	50	50	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	161									
19	17	51	51	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	162	-me								
19	17	49	49	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	163									
19	17	51	51	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	164									
19	17	49	49	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	165									27
19	17	50	50	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	166									
19	17	51	51	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	167									
19	17	49	49	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	168									28
19	17	50	50	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	169									
19	17	51	51	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	170									
20	18	52	52	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	171	Le-								29
20	18	53	53	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	172									29
20	18	54	54	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	173									
20	18	52	52	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	174									30
20	18	53	53	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	175									30
20	18	54	54	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	176									
20	18	52	52	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	177									31
20	18	54	54	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	178									
20	18	52	52	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	179									32
20	18	54	54	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	180									
21	19	55	55	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	181	-ben,								
21	19	57	57	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	182	nimmt								
21	19	55	55	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	183									
21	19	57	57	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	184									
21	19	55	55	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	185									
21	19	57	57	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	186									
21	19	55	55	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	187									
21	19	57	57	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	188									
22	20	58	58	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	189	dich								
22	20	60	60	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	190	in								
22	20	58	58	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	191									
22	20	60	60	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	192									
22	20	58	58	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	193									
22	20	60	60	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	194									
22	20	58	58	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	195									33
22	20	59	59	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	196									
22	20	60	60	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	197									
23	21	61	61	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	198	sei-								34
23	21	62	62	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	199									
23	21	63	63	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	200	-nen								
23	21	61	61	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	201									35
23	21	62	62	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	202									
23	21	63	63	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	203									
23	21	61	61	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	204									
23	21	63	63	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	205									
23	21	61	61	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	206									
23	21	62	62	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	207									
24	22	64	64	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	208	Schooss,								
24	22	66	66	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	209	mit								
24	22	64	64	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	210									
24	22	66	66	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	211									
24	22	64	64	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	212									
24	22	66	66	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	213									
24	22	64	64	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	214									
24	22	66	66	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	215									
25	23	67	67	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	216	rei-								
25	23	69	69	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	217	-chem								
25	23	67	67	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	218									
25	23	69	69	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	219									
25	23	67	67	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	220									
25	23	69	69	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	221									
25	23	67	67	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	222									36
25	23	68	68	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	223									
25	23	69	69	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	224									
26	24	70	70	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	225	Trost								
26	24	72	72	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	226	be-								
26	24	70	70	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	227									
26	24	71	71	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	228									
26	24	70	70	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	229									
26	24	72	72	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	230									
26	24	70	70	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	231									37
26	24	71	71	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	232									
26	24	72	72	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	233									
27	25	73	73	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	234	-schüt-								38
27	25	149/2	149/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	235									38
27	25	75	75	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	236									38
27	25	151/2	151/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	237									
27	25	73	73	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	238									
27	25	73	73	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	239									39
27	25	74	74	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	240									39
27	25	75	75	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	241									
27	25	73	73	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	242									40
27	25	74	74	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	243									40
27	25	75	75	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	244									
28	26	76	76	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	245	-tet,								
28	26	78	78	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	246	ver-								
28	26	76	76	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	247									
28	26	78	78	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	248									
28	26	76	76	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	249									
28	26	78	78	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	250									
28	26	157/2	157/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	251									
28	26	76	76	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	252									
28	26	78	78	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	253									
29	27	79	79	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	254	-jüngt								41
29	27	80	80	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	255									
29	27	81	81	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	256	dem								
29	27	79	79	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	257									
29	27	81	81	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	258									
29	27	79	79	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	259									
29	27	81	81	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	260									
29	27	79	79	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	261									
29	27	81	81	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	262									
30	28	82	82	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	263	Ad-								
30	28	83	83	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	264	-ler								
30	28	82	82	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	265									
30	28	84	84	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	266									
30	28	82	82	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	267									42
30	28	83	83	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	268									
30	28	84	84	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	269									
30	28	169/2	169/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	270									
30	28	82	82	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	271									43
30	28	83	83	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	272									
30	28	84	84	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	273									
31	29	85	85	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	274	gleich,								
31	29	87	87	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	275	der								
31	29	85	85	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	276									
31	29	87	87	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	277									
31	29	85	85	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	278									
31	29	87	87	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	279									
31	29	85	85	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	280									
31	29	87	87	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	281									
31	29	175/2	175/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	282									
32	30	88	88	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	283	Kön'g								
32	30	90	90	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	284	schafft								
32	30	88	88	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	285									44
32	30	89	89	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	286									
32	30	90	90	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	287									
32	30	88	88	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	288									45
32	30	89	89	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	289									
32	30	90	90	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	290									
32	30	88	88	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	291									46
32	30	89	89	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	292									
32	30	90	90	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	293									
33	31	91	91	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	294	recht,								
33	31	93	93	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=73.7	74.0	𝅘𝅥	73.7	0.0	
33	31	93	93	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	295	be-								
33	31	91	91	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	296									47
33	31	92	92	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	297									
33	31	93	93	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	298									
33	31	91	91	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	299									48
33	31	92	92	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	300									
33	31	93	93	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	301									
33	31	91	91	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	302									
33	31	93	93	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	303									
