mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible
2	1	3	3	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	27							
2	1	4	4	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	28							
2	1	5	5	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	29							
2	1	11/2	11/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	30							
3	2	6	6	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	31	sehr,	Ehr'					
3	2	8	8	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	32	mei-	nicht					
3	2	17/2	17/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	33							
3	2	9	9	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	34	-ne	so					
3	2	6	6	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	35							
3	2	8	8	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	36							
3	2	9	9	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	37							
3	2	6	6	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	38							
3	2	8	8	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	39							
3	2	9	9	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	40							
3	2	6	6	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	41							
3	2	8	8	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	42							
3	2	17/2	17/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	43							
3	2	9	9	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	44							
4	3	10	10	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	45	See-	viel,					
4	3	11	11	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	46	-le,	wie					
4	3	12	12	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	47	sei	An-					
4	3	13	13	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	48	be-	-dern					
4	3	10	10	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	49							
4	3	11	11	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	50							
4	3	12	12	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	51							
4	3	13	13	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	52							
4	3	10	10	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	53							
4	3	21/2	21/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	54							
4	3	11	11	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	55							
4	3	12	12	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	56							
4	3	13	13	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	57							
4	3	10	10	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	58							
4	3	11	11	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	59							
4	3	23/2	23/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	60							
4	3	12	12	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	61							
4	3	13	13	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	62							
5	4	14	14	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	63	-trübt,	gibt;					
5	4	14	14	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	64							
5	4	14	14	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	65							
5	4	14	14	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	66							
6	4	16	16	1.0	0	1/2	Chord	4/4	1	1	1/4	1/4	1	67	nimm						
6	4	17	17	1.0	1/4	3/4	Chord	4/4	1	1	1/4	1/4	1	68	für-						
6	4	16	16	1.0	0	1/2	Chord	4/4	1	2	1/4	1/4	1	69							
6	4	17	17	1.0	1/4	3/4	Chord	4/4	1	2	1/4	1/4	1	70							
6	4	16	16	1.0	0	1/2	Chord	4/4	2	1	1/4	1/4	1	71							
6	4	17	17	1.0	1/4	3/4	Chord	4/4	2	1	1/4	1/4	1	72							
6	4	16	16	1.0	0	1/2	Chord	4/4	2	2	1/4	1/4	1	73							
6	4	17	17	1.0	1/4	3/4	Chord	4/4	2	2	1/4	1/4	1	74							
7	5	18	18	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	75	-lieb						
7	5	19	19	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	76	mit						
7	5	20	20	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	77	dei-						
7	5	21	21	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	78	-nem						
7	5	43/2	43/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	79							
7	5	18	18	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	80							
7	5	19	19	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	81							
7	5	20	20	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	82							
7	5	21	21	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	83							
7	5	18	18	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	84							
7	5	19	19	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	85							
7	5	20	20	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	86							
7	5	21	21	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	87							
7	5	18	18	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	88							
7	5	37/2	37/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	89							
7	5	19	19	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	90							
7	5	20	20	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	91							
7	5	21	21	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	92							
8	6	22	22	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	93	Gott;						
8	6	24	24	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=70.3	70.0	𝅘𝅥	70.3	0.0
8	6	24	24	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	94	hast						
8	6	25	25	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	95	du						
8	6	51/2	51/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	96							
8	6	22	22	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	97							
8	6	24	24	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	98							
8	6	25	25	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	99							
8	6	22	22	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	100							
8	6	24	24	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	101							
8	6	25	25	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	102							
8	6	22	22	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	103							
8	6	24	24	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	104							
8	6	25	25	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	105							
9	7	26	26	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	106	Gott,						
9	7	27	27	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0
9	7	27	27	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	107	so						
9	7	28	28	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0
9	7	28	28	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	108	hat's						
9	7	29	29	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0
9	7	29	29	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	109	nicht						
9	7	59/2	59/2	0.0	7/8	7/8	Tempo	4/4	1	1	0						𝅘𝅥=56	56.0	𝅘𝅥	56.0	0.0
9	7	119/4	119/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	110							
9	7	26	26	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	111							
9	7	27	27	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	112							
9	7	28	28	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	113							
9	7	29	29	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	114							
9	7	119/4	119/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	115							
9	7	26	26	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	116							
9	7	27	27	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	117							
9	7	28	28	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	118							
9	7	59/2	59/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	119							
9	7	26	26	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	120							
9	7	53/2	53/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	121							
9	7	27	27	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	122							
9	7	55/2	55/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	123							
9	7	28	28	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	124							
9	7	29	29	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	125							
10	8	30	30	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	126	Noth.						
10	8	30	30	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	127							
10	8	30	30	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	128							
10	8	30	30	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	129							
