mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=84	84.0	𝅘𝅥	84.0	0.0	
1	1	0	0	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	0	Drum						
1	1	1	1	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1	wir						
1	1	2	2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2	auch						
1	1	0	0	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	3							
1	1	1	1	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	4							
1	1	2	2	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	5							
1	1	0	0	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	6							
1	1	1/2	1/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	7							
1	1	1	1	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	8							
1	1	2	2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	9							
1	1	0	0	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	10							
1	1	1/2	1/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	11							
1	1	1	1	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	12							
1	1	2	2	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	13							
2	2	3	3	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	14	bil-						
2	2	5	5	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	15	-lig						
2	2	3	3	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	16							0
2	2	4	4	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	17							
2	2	5	5	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	18							
2	2	3	3	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	19							1
2	2	4	4	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	20							
2	2	5	5	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	21							
2	2	3	3	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	22							2
2	2	4	4	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	23							
2	2	5	5	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	24							
3	3	6	6	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	25	fröh-						3
3	3	7	7	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	26							
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	27	-lich						
3	3	6	6	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	28							4
3	3	13/2	13/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	29							4
3	3	7	7	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	30							
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	31							
3	3	6	6	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	32							5
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	33							
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	34							
3	3	6	6	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	35							6
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	36							
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	37							
4	4	9	9	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	38	sein,						
4	4	9	9	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	39							
4	4	9	9	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	40							
4	4	9	9	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	41							
5	5	12	12	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	42	sin-						
5	5	13	13	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	43	-gen						
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	44	das						
5	5	12	12	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	45							
5	5	13	13	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	46							
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	47							
5	5	12	12	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	48							
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	49							
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	50							
5	5	12	12	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	51							
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	52							
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	53							
6	6	15	15	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	54	Hal-						
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	55	le-						
6	6	15	15	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	56							7
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	57							7
6	6	16	16	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	58							7
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	59							
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	60							
6	6	15	15	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	61							
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	62							
6	6	15	15	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	63							8
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	64							8
6	6	16	16	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	65							8
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	66							
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	67							
7	7	18	18	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	68	-lu-						
7	7	19	19	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	69	-ja						
