mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	28								
3	3	8	8	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	29	gro-							
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	30	sse							
3	3	10	10	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	31	Pein!							
3	3	8	8	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	32								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	33								
3	3	9	9	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	34								
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	35								
3	3	10	10	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	36								
3	3	8	8	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	37								
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	38								
3	3	10	10	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	39								
3	3	8	8	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	40								
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	41								
3	3	10	10	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	42								
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	43	Ihr							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	44	sollt							
4	4	14	14	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	45	Kin-							
4	4	15	15	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	46	-der							
4	4	12	12	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	47								
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	48								
4	4	14	14	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	49								
4	4	15	15	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	50								
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	51								
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	52								
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	53								
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	54								
4	4	12	12	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	55								0
4	4	25/2	25/2	1.0	1/8	1/8	Chord	4/4	2	2	1/4	1/4	1	56								
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	57								
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	58								
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	59								
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	60	des							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	61	To-							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	62	-des							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	63								
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	64								
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	65								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	66								
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	67								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	68								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	69								
5	5	17	17	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	70								
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	71								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	72								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	73								
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	74	e-							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	75	-wig							
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	76	sein:							
6	6	20	20	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	77								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	78								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	79								
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	80								
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	81								
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	82								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	83								
6	6	20	20	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	84								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	85								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	86								
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	87	durch							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	88	mein							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	89	Ster-							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	90	-ben							
7	7	24	24	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	91								
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	92								
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	93								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	94								
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	95								
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	96								
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	97								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	98								
7	7	24	24	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	99								1
7	7	49/2	49/2	1.0	1/8	1/8	Chord	4/4	2	2	1/4	1/4	1	100								
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	101								
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	102								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	103								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	104	seid							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	105	ihr							
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	106	hier-							
8	8	29	29	1.5	1/4	1/4	Chord	4/4	1	2	3/8	1/4	3/2	107								
8	8	61/2	61/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	108								
8	8	123/4	123/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	109								
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	110								
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	111								
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	112								
8	8	30	30	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	113								
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	114								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	115								
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	116								
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	117								
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	118	-von							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	119	be-							
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	120	-freit							
9	9	32	32	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	121								
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	122								
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	123								
9	9	32	32	0.0	0	0	StaffText	4/4	2	1	0					*) Dieses Lied gehört textlich zusammen mit No. 170. Heut ist, o Mensch, ein grosser Trauertag						
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	124								
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	125								
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	126								
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	127								
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	128								
9	9	32	32	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	129								
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	130								
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	131								
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	132	und							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	133	nun							
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	134	Er-							
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	135	-ben							
10	10	36	36	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	136								
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	137								
10	10	38	38	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	138								
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	139								
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	140								
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	141								
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	142								
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	143								
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	144								
10	10	36	36	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	145								
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	146								
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	147								
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	148								
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	149								
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	150								
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	151	der							
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	152	wah-							
11	11	43	43	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
11	11	43	43	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	153	-ren							
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	154								
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	155								
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	156								
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	157								
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	158								
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	159								
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	160								
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	161								
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	162								
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	163								
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	164								
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	165								
12	12	44	44	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	166	Se-							
12	12	45	45	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	167	-lig-							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	168	-keit.							
12	12	44	44	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	169								
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	170								
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	171								
12	12	44	44	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	172								
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	173								
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	174								
12	12	44	44	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	175								
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	176								
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	177								
