mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
11	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	142	-gen			und							
11	9	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	143											
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	144											
11	9	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	145											
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	146											
11	9	36	36	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	147											
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	148											
11	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	149											
11	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	150											
11	9	35	35	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	151											
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	152											
11	9	36	36	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	153											
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	154											
11	9	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	155											
11	9	34	34	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	156											
11	9	35	35	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	157											
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	158											
11	9	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	159											
12	10	37	37	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	160	Freu-			Won-							
12	10	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	161	-den,			-ne.							
12	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	162	o			Was							
12	10	37	37	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	163											5
12	10	38	38	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	164											
12	10	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	165											
12	10	40	40	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	166											
12	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	167											
12	10	37	37	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	168											6
12	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	169											6
12	10	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	170											
12	10	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	171											
12	10	40	40	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	172											
12	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	173											
12	10	37	37	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	174											
12	10	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	175											
12	10	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	176											
13	11	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	177	Je-			schad't							
13	11	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	178	-su,			mir							
13	11	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	179	komm			dann							
13	11	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	180	nur			der							
13	11	41	41	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	181											
13	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	182											
13	11	42	42	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	183											
13	11	43	43	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	184											
13	11	44	44	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	185											
13	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	186											
13	11	41	41	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	187											
13	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	188											
13	11	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	189											
13	11	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	190											
13	11	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	191											
13	11	41	41	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	192											
13	11	42	42	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	193											
13	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	194											
13	11	43	43	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	195											
13	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	196											
13	11	44	44	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	197											
14	12	45	45	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	198	bald.			Tod?							
14	12	45	45	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	199											7
14	12	46	46	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	200											7
14	12	93/2	93/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	201											7
14	12	187/4	187/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	202											7
14	12	47	47	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	203											
14	12	45	45	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	204											8
14	12	91/2	91/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	205											8
14	12	46	46	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	206											8
14	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	207											8
14	12	47	47	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	208											
14	12	45	45	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	209											9
14	12	46	46	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	210											9
14	12	47	47	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	211											
