mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	0	0	0	0.0	0	1/2	Tempo	3/4	1	1	0					𝅘𝅥=85	85.0	𝅘𝅥	85.0	0.0	
1	0	0	0	1.0	0	1/2	Chord	3/4	1	1	1/4	1/4	1	0	Chris-						
1	0	0	0	1.0	0	1/2	Chord	3/4	1	2	1/4	1/4	1	1							
1	0	0	0	1.0	0	1/2	Chord	3/4	2	1	1/4	1/4	1	2							
1	0	0	0	1.0	0	1/2	Chord	3/4	2	2	1/4	1/4	1	3							
2	1	1	1	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	4	-tus,						
2	1	3	3	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	5	der						
2	1	1	1	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	6							
2	1	3	3	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	7							
2	1	1	1	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	8							
2	1	3	3	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	9							
2	1	1	1	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	10							
2	1	3	3	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	11							
3	2	4	4	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=84	84.0	𝅘𝅥	84.0	0.0	
3	2	4	4	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	12	ist						
3	2	6	6	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	13	mein						
3	2	4	4	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	14							
3	2	6	6	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	15							
3	2	4	4	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	16							
3	2	6	6	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	17							
3	2	4	4	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	18							0
3	2	5	5	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	19							
3	2	6	6	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	20							
4	3	7	7	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=82	82.0	𝅘𝅥	82.0	0.0	
4	3	7	7	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	21	Le-						
4	3	8	8	0.0	1/4	1/4	Tempo	3/4	1	1	0					𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
4	3	7	7	1.5	0	0	Chord	3/4	1	2	3/8	1/4	3/2	22							1
4	3	17/2	17/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16	1/16	1	23							1
4	3	35/4	35/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16	1/16	1	24							1
4	3	9	9	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	25							
4	3	7	7	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	26							2
4	3	17/2	17/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	27							2
4	3	35/4	35/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	28							2
4	3	9	9	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	29							
4	3	7	7	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	30							3
4	3	15/2	15/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	31							3
4	3	8	8	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	32							
5	4	10	10	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
5	4	10	10	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	33	-ben,						
5	4	10	10	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	34							
5	4	10	10	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	35							
5	4	10	10	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	36							
6	5	13	13	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=85.5	86.0	𝅘𝅥	85.5	0.0	
6	5	13	13	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	37	Ster-						4
7	6	16	16	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=85	85.0	𝅘𝅥	85.0	0.0	4
7	6	16	16	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	38							4
7	6	16	16	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	39	Ster-						5
8	7	19	19	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	40							4
8	7	19	19	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	41							5
8	7	19	19	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	42	Ster-						6
9	8	22	22	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=88	88.0	𝅘𝅥	88.0	0.0	4
9	8	22	22	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	43							4
9	8	22	22	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	44							5
9	8	22	22	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	45							6
9	8	22	22	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	46	Ster						7
10	9	25	25	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=87	87.0	𝅘𝅥	87.0	0.0	4
10	9	25	25	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	47							4
10	9	53/2	53/2	0.0	3/8	3/8	Tempo	3/4	1	1	0					𝅘𝅥=83	83.0	𝅘𝅥	83.0	0.0	4
10	9	25	25	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	48							5
10	9	25	25	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	49							6
10	9	25	25	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	50							7
10	9	53/2	53/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	51							7
10	9	27	27	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	52							7
10	9	55/2	55/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	53							7
11	10	28	28	0.0	0	0	Tempo	3/4	1	1	0					𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	4
11	10	28	28	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	54							4
11	10	57/2	57/2	0.0	1/8	1/8	Tempo	3/4	1	1	0					𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
11	10	57/2	57/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	55							
11	10	29	29	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	56							
11	10	30	30	0.0	1/2	1/2	Tempo	3/4	1	1	0					𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
11	10	28	28	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	57							
11	10	29	29	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	58	-ben						
11	10	28	28	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	59							
11	10	29	29	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	60							
11	10	28	28	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	61							
11	10	29	29	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	62							
12	11	31	31	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	63							
12	11	32	32	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	64							
12	11	65/2	65/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	65							
