mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	8	8	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	60											
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	61											
4	3	9	9	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	62	lang	Pau-	kei-	Herz'n							0
4	3	19/2	19/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	63											0
4	3	39/4	39/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	64											
4	3	10	10	0.0	1/4	1/4	Tempo	4/4	1	1	0									𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	65	ver-	-lus	-ner	und							
4	3	11	11	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	66	-dun-	hat	Noth	Glau-							
4	3	12	12	0.0	3/4	3/4	Tempo	4/4	1	1	0									𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
4	3	12	12	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	67	-kelt	ge-	ver-	-ben							
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	68											
4	3	9	9	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	69											
4	3	10	10	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	70											
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	71											
4	3	11	11	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	72											
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	73											
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	74											
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	75											
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	76											
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	77											
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	78											
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	79											
4	3	9	9	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	80											
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	81											
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	82											
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	83											
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	84											
4	3	9	9	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	85											
