mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	2	5	5	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	20											
2	2	11/2	11/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	21											
2	2	3	3	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	22											
2	2	9/2	9/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	23											
2	2	5	5	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	24											
3	3	6	6	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	25	An-	Näch-	mei-	im-							
3	3	7	7	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	26	ge-	-te	-nem	-mer							
3	3	15/2	15/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	27											
3	3	8	8	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	28	-sicht	muss	Ge-	und							
3	3	17/2	17/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	29											
3	3	6	6	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	30											
3	3	7	7	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	31											
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	32											
3	3	6	6	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	33											
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	34											
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	35											
3	3	6	6	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	36											
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	37											
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	38											
4	4	9	9	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	39	gänz-	war-	-fal-	e-							
4	4	10	10	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	40	-lich	-ten	-len	-wig							
4	4	11	11	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	41	ver-	bis	und	ver-							
4	4	23/2	23/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	42											
4	4	9	9	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	43											
4	4	10	10	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	44											
4	4	21/2	21/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	45											
4	4	11	11	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	46											
4	4	23/2	23/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	47											
4	4	9	9	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	48											
4	4	10	10	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	49											
4	4	11	11	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	50											
4	4	9	9	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	51											
4	4	10	10	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	52											
4	4	11	11	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	53											
5	5	12	12	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=76.1	76.0	𝅘𝅥	76.1	0.0	
5	5	12	12	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	54	-bor-	mor-	gläu-	-blei-							
5	5	13	13	0.0	1/4	1/4	Tempo	3/4	1	1	0									𝅘𝅥=72.3	72.0	𝅘𝅥	72.3	0.0	
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	55	-gen,	-gen?	-be,	-be,							
5	5	12	12	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	56											
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	57											
5	5	12	12	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	58											0
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	59											
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	60											
5	5	12	12	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	61											
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	62											
6	6	15	15	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=76.15	76.0	𝅘𝅥	76.15	0.0	
6	6	15	15	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	63	Wie	der									
6	6	16	16	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	64	hast	dich									
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	65											
6	6	17	17	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	66	du	er-									
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	67											
6	6	15	15	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	68											
6	6	16	16	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	69											
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	70											
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	71											
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	72											
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	73											
6	6	15	15	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	74											
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	75											
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	76											
7	7	18	18	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	77	doch,	-götzt,									
7	7	18	18	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	78											
7	7	18	18	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	79											
7	7	18	18	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	80											
8	8	21	21	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	81	Sü-	und									
8	8	22	22	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	82	-sses-	in									
8	8	23	23	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	83	-ter,	dem									
8	8	21	21	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	84											
8	8	22	22	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	85											
8	8	23	23	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	86											
8	8	47/2	47/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	87											
8	8	21	21	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	88											
8	8	22	22	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	89											
8	8	23	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	90											
8	8	21	21	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	91											
8	8	22	22	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	92											
8	8	45/2	45/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	93											
8	8	23	23	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	94											
8	8	47/2	47/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	95											
9	9	24	24	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	96	mö-	Him-									
9	9	25	25	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	97	-gen	-mel									
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	98											
9	9	26	26	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	99	an-	ver-									
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	100											
9	9	24	24	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	101											
9	9	25	25	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	102											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	103											
9	9	24	24	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	104											
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	105											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	106											
9	9	24	24	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	107											
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	108											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	109											
10	10	27	27	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	110	-noch	-setzt									
10	10	27	27	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	111											
10	10	27	27	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	112											
10	10	27	27	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	113											
11	11	30	30	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	114	brin-	aus									
11	11	31	31	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	115	-gen	dem									
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	116	die	ge-									
11	11	30	30	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	117											
11	11	31	31	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	118											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	119											
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	120											
11	11	31	31	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	121											
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	122											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	123											
11	11	30	30	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	124											
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	125											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	126											
12	12	33	33	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	127	trau-	-mar-									
12	12	34	34	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	128	-ri-	-ter-									
12	12	35	35	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	129	-gen	-ten									
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	130											
12	12	33	33	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	131											
12	12	34	34	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	132											
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	133											
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	134											
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	135											
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	136											
12	12	33	33	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	137											
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	138											
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	139											
13	13	36	36	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
13	13	36	36	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	140	Sor-	Lei-									
13	13	75/2	75/2	0.0	3/8	3/8	Tempo	3/4	1	1	0									𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	141	-gen?	-be.									
13	13	36	36	1.5	0	0	Chord	3/4	1	2	3/8	1/4	3/2	142											
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	143											
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	144											
13	13	36	36	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	145											1
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	146											
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	147											
13	13	36	36	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	148											
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	149											
