mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	39						
4	3	10	10	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	40						
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	41						
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	42						
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	43						
4	3	9	9	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	44						
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	45						
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	46						
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	47						
4	3	9	9	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	48						
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	49						
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	50						
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	51						
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	52						
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	53						
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	54						
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	55						
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	56	Schät-					
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	57	-zen,					
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	58	wenn					
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	59						
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	60						
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	61						
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	62						
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	63						
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	64						
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	65						
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	66						
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	67						
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	68	ich					
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	69	mich					
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	70	nur					
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	71	an					
6	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	72						
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	73						
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	74						
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	75						
6	5	17	17	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	76						
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	77						
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	78						
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	79						
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	80						
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	81						
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	82						
6	5	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	83						
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	84						
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	85						
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	86						
7	6	21	21	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	87	dir,					
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	88	mein					
7	6	21	21	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	89						
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	90						
7	6	21	21	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	91						
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	92						
7	6	21	21	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	93						
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	94						
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	95	Je-					
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	96	-su,					
8	7	27	27	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	97	kann					
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	98	er-					
8	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	99						
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	100						
8	7	27	27	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	101						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	102						
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	103						
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	104						
8	7	27	27	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	105						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	106						
8	7	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	107						
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	108						
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	109						
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	110						
8	7	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	111						
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	112						
8	7	28	28	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	113						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	114						
9	8	29	29	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	115	-göt-					
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	116	-zen?					
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	117	Dich					
9	8	29	29	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	118						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	119						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	120						
9	8	29	29	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	121						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	122						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	123						
9	8	29	29	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	124						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	125						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	126						
10	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	127	hab'					
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	128	ich					
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	129	ein-					
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	130	-zig					
10	9	33	33	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	131						
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	132						
10	9	34	34	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	133						
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	134						
10	9	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	135						
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	136						
10	9	36	36	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	137						
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	138						
10	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	139						
10	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	140						
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	141						
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	142						
10	9	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	143						
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	144						
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	145						
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	146						
10	9	35	35	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	147						
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	148						
10	9	36	36	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	149						
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	150						
11	10	37	37	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	151	mir					
11	10	40	40	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	152	zur					
11	10	37	37	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	153						
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	154						
11	10	37	37	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	155						
11	10	40	40	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	156						
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	157						
11	10	37	37	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	158						
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	159						
12	11	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	160	Wol-					
12	11	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	161	-lust					
12	11	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	162	vor-					
12	11	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	163	-ge-					
12	11	41	41	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	164						
12	11	42	42	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	165						
12	11	43	43	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	166						
12	11	44	44	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	167						
12	11	41	41	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	168						
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	169						
12	11	42	42	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	170						
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	171						
12	11	43	43	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	172						
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	173						
12	11	44	44	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	174						
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	175						
12	11	41	41	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	176						
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	177						
12	11	42	42	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	178						
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	179						
12	11	43	43	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	180						
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	181						
12	11	44	44	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	182						
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	183						
13	12	45	45	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	184	-stellt:					
13	12	48	48	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	185	Du,					
13	12	45	45	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	186						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	187						
13	12	45	45	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	188						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	189						
13	12	45	45	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	190						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	191						
14	13	49	49	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	192	du					
14	13	50	50	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	193	bist					
14	13	51	51	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	194	mei-					
14	13	52	52	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	195	-ne					
14	13	49	49	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	196						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	197						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	198						
14	13	52	52	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	199						
14	13	105/2	105/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	200						
14	13	49	49	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	201						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	202						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	203						
14	13	52	52	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	204						
14	13	49	49	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	205						
14	13	99/2	99/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	206						
14	13	50	50	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	207						
14	13	101/2	101/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	208						
14	13	51	51	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	209						
14	13	103/2	103/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	210						
14	13	52	52	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	211						
14	13	105/2	105/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	212						
15	14	53	53	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	213	Lust;					
15	14	56	56	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0
15	14	56	56	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	214	was					
15	14	53	53	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	215						
15	14	56	56	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	216						
15	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	217						
15	14	53	53	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	218						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	219						
15	14	53	53	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	220						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	221						
16	15	57	57	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0
16	15	57	57	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	222	frag'					
16	15	58	58	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	223	ich					
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	224						
16	15	59	59	0.0	1/2	1/2	Tempo	4/4	1	1	0					𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0
16	15	59	59	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	225	nach					
16	15	60	60	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=62.5	63.0	𝅘𝅥	62.5	0.0
16	15	60	60	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	226	der					
16	15	57	57	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	227						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	228						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	229						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	230						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	231						
16	15	57	57	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	232						
16	15	58	58	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	233						
16	15	59	59	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	234						
16	15	119/2	119/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	235						
16	15	60	60	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	236						
16	15	121/2	121/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	237						
16	15	57	57	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	238						
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	239						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	240						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	241						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	242						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	243						
17	16	61	61	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	244	Welt!					
17	16	61	61	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	245						
17	16	61	61	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	246						
17	16	61	61	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	247						
